time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
1.810000000000000000e+02,8.619929107550779362e-16,1.036182673779405499e-16,1.229674029332728794e-17,1.157340732108162372e-18
1.820000000000000000e+02,1.700434102637066312e-15,1.036182673779405499e-16,1.236841801572492532e-17,1.169797098979549176e-18
1.830000000000000000e+02,1.719275477735537921e-15,9.727429182418909169e-17,1.245782248667251612e-17,1.178101343560473840e-18
1.840000000000000000e+02,1.285923850470689928e-15,8.670099923460331978e-17,1.251639782970714511e-17,1.179139374133089230e-18
1.850000000000000000e+02,1.648620321116269239e-15,9.093031627043763348e-17,1.259347064948955119e-17,1.179139374133089230e-18
1.860000000000000000e+02,2.527884492378279500e-15,7.824236516293470472e-17,1.269212385881103208e-17,1.179139374133089230e-18
1.870000000000000000e+02,6.751492743619007607e-17,1.057329258958577068e-16,1.271524570474575575e-17,1.191595741004476034e-18
1.880000000000000000e+02,8.164595876004380748e-17,9.304497478835477800e-17,1.275224065824130993e-17,1.199899985585400506e-18
1.890000000000000000e+02,3.842070405496676743e-15,2.749056073292300511e-17,1.280965990897920112e-17,1.204052107875862838e-18
1.900000000000000000e+02,3.353764767527953503e-15,3.383453628667446641e-17,1.285898651363994311e-17,1.212356352456787309e-18
1.910000000000000000e+02,7.326154684122393111e-15,2.812495828829815278e-16,1.293605933342235073e-17,1.212356352456787309e-18
1.920000000000000000e+02,6.365244554100338883e-15,7.401304812710039103e-17,1.302238089157864381e-17,1.220660597037711781e-18
1.930000000000000000e+02,8.258802751496739236e-15,3.594919480459161956e-16,1.311795118810882852e-17,1.220660597037711781e-18
1.940000000000000000e+02,5.617870008527629688e-15,9.515963330627193484e-17,1.318577526951734759e-17,1.228964841618636445e-18
1.950000000000000000e+02,5.853387197258525293e-15,3.277720702771589045e-16,1.319348255149558728e-17,1.231040902763867419e-18
1.960000000000000000e+02,3.168491245726315390e-15,2.537590221500585135e-17,1.323664333057373536e-17,1.251801514216178886e-18
