time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
1.090000000000000000e+02,1.057582399446047357e-11,1.060272863615517802e-12,8.145112665735160998e-18,5.657509275606700631e-19
1.100000000000000000e+02,1.062386086533132294e-11,1.068237724923252744e-12,8.169775968065531991e-18,5.823594167225191026e-19
1.110000000000000000e+02,1.069108846179726015e-11,1.079499338860420510e-12,8.196751454989372423e-18,5.828784320088268941e-19
1.120000000000000000e+02,1.073659352288925360e-11,1.087137485427137199e-12,8.346272725367241079e-18,5.911826765897513657e-19
1.130000000000000000e+02,1.082908818841953769e-11,1.103062978725571444e-12,8.358604376532427346e-18,5.911826765897513657e-19
1.140000000000000000e+02,1.088990736218010899e-11,1.113606666095906220e-12,8.432594283523537243e-18,5.994869211706759336e-19
1.150000000000000000e+02,1.099445972271611942e-11,1.132460961441655681e-12,8.506969554613559741e-18,5.994869211706759336e-19
1.160000000000000000e+02,1.106861701993181677e-11,1.146004291919656118e-12,8.704275973256519981e-18,5.994869211706759336e-19
1.170000000000000000e+02,1.115514367989965953e-11,1.162527176249401668e-12,8.733563644773834475e-18,5.994869211706759336e-19
1.180000000000000000e+02,1.122481594478462534e-11,1.176064162751848344e-12,8.745895295939019201e-18,5.994869211706759336e-19
1.190000000000000000e+02,1.126652917913804936e-11,1.184505879555373713e-12,8.850714330843092455e-18,5.994869211706759336e-19
1.200000000000000000e+02,1.128960829351908577e-11,1.189311441037340480e-12,8.863045982008278722e-18,6.077911657516004052e-19
1.210000000000000000e+02,1.650322560850686641e-11,1.630755922615876936e-12,8.961635214868024383e-18,6.116191569135530881e-19
1.220000000000000000e+02,1.664525110894184889e-11,1.630766495908466540e-12,9.100366290476357174e-18,6.116191569135530881e-19
1.230000000000000000e+02,1.678373521591561433e-11,1.630760151932912778e-12,9.165107459093576986e-18,6.178473403492463936e-19
1.240000000000000000e+02,1.694368514452761349e-11,1.630733718701438869e-12,9.233027881526823441e-18,6.199234014944775596e-19
1.250000000000000000e+02,1.716993630199653867e-11,1.630666049628865405e-12,9.309329973111405859e-18,6.240755237849398917e-19
1.260000000000000000e+02,1.730800668377543308e-11,1.630574061983336154e-12,9.358656577772146304e-18,6.282276460754021275e-19
1.270000000000000000e+02,1.755086965362284723e-11,1.630385857375241408e-12,9.429563571971960020e-18,6.365318906563265991e-19
1.280000000000000000e+02,1.766662164154030619e-11,1.630225143327879833e-12,9.446519592324088248e-18,6.406840129467888349e-19
1.290000000000000000e+02,1.793496835626569939e-11,1.629812784916885889e-12,9.458851243489274515e-18,6.531403798181756386e-19
1.300000000000000000e+02,1.813758771901736529e-11,1.629387738554784623e-12,9.476192627940316884e-18,6.572925021086378744e-19
1.310000000000000000e+02,1.821503048101585928e-11,1.629110718288937406e-12,9.639587005879019127e-18,6.583305326812534574e-19
1.320000000000000000e+02,1.817916984880239705e-11,1.629069482447838052e-12,9.720031761526905067e-18,6.583305326812534574e-19
1.330000000000000000e+02,1.810085096286182418e-11,1.629135036861893394e-12,9.831016622013570684e-18,6.583305326812534574e-19
1.340000000000000000e+02,1.807021174672252604e-11,1.629137151520411314e-12,9.880343226674309588e-18,6.624826549717156932e-19
1.350000000000000000e+02,1.802164810240621768e-11,1.629168871398180126e-12,9.998168299916663848e-18,6.625475318825041792e-19
1.360000000000000000e+02,1.788644710504335890e-11,1.629274604324075962e-12,1.016464559064666227e-17,6.708517764634287471e-19
1.370000000000000000e+02,1.771021744328898734e-11,1.629439547688473580e-12,1.030029375346369734e-17,6.708517764634287471e-19
1.380000000000000000e+02,1.757347930374101394e-11,1.629587573784727832e-12,1.038661531161999350e-17,6.833081433348154544e-19
1.390000000000000000e+02,1.749209712423234783e-11,1.629705994661731193e-12,1.049143434652406522e-17,6.833081433348154544e-19
1.400000000000000000e+02,1.743070721381775098e-11,1.629813842246144951e-12,1.057159007909776902e-17,6.833081433348154544e-19
1.410000000000000000e+02,1.734228464048062512e-11,1.629978785610542367e-12,1.064557998608887892e-17,6.874602656252777865e-19
1.420000000000000000e+02,1.720993497121600090e-11,1.630224085998620772e-12,1.072265280587128654e-17,6.874602656252777865e-19
1.430000000000000000e+02,1.705564295053461788e-11,1.630549743410379964e-12,1.073498445703646972e-17,6.874602656252777865e-19
1.440000000000000000e+02,1.690715407338356210e-11,1.630938840577676780e-12,1.073594786728375122e-17,6.958942640277791338e-19
1.450000000000000000e+02,1.681675943611946182e-11,1.631249695379810729e-12,1.076369408240541686e-17,6.958942640277791338e-19
1.460000000000000000e+02,1.675248365508561728e-11,1.631514027694550219e-12,1.080068903590097103e-17,6.958942640277791338e-19
1.470000000000000000e+02,1.669400944746751098e-11,1.631765672058182387e-12,1.083151816381393439e-17,6.958942640277791338e-19
1.480000000000000000e+02,1.662796257717440826e-11,1.632049036299583366e-12,1.092400554755282292e-17,6.979703251730102998e-19
1.490000000000000000e+02,1.649278356141583437e-11,1.632653828635707696e-12,1.096100050104837864e-17,6.979703251730102998e-19
1.500000000000000000e+02,1.635594179430481837e-11,1.633334748678476971e-12,1.103499040803948853e-17,7.062745697539348677e-19
1.510000000000000000e+02,1.623092141995350001e-11,1.634007210087174564e-12,1.110589740223930071e-17,7.062745697539348677e-19
1.520000000000000000e+02,1.609086876850278485e-11,1.634884793372110269e-12,1.119221896039559687e-17,7.062745697539348677e-19
1.530000000000000000e+02,1.600156222065062214e-11,1.635563598756361624e-12,1.130320382088226249e-17,7.104266920443971035e-19
