time_s,location,rho,cp,k,D
222600.0,surface,656.6961758791222,1586.015273527285,0.22889101021212294,2.9529328168981177e-12
222660.0,surface,656.6960302182545,1586.0124618925956,0.22889061970730495,2.952380314645327e-12
222720.0,surface,656.6958846763665,1586.0096525484512,0.22889022952061822,2.951828342937479e-12
222780.0,surface,656.6957392533235,1586.006845492264,0.22888983965170331,2.951276901061682e-12
222840.0,surface,656.6955939489907,1586.00404072145,0.2288894501002014,2.950725988306261e-12
222900.0,surface,656.6954487632337,1586.0012382334296,0.22888906086575408,2.950175603960785e-12
222960.0,surface,656.6953036959181,1585.9984380256255,0.22888867194800355,2.949625747316035e-12
223020.0,surface,656.6951587469102,1585.9956400954654,0.2288882833465924,2.9490764176640124e-12
223080.0,surface,656.6950139160759,1585.99284444038,0.22888789506116386,2.948527614297928e-12
223140.0,surface,656.6948692032817,1585.9900510578038,0.22888750709136163,2.9479793365122205e-12
223200.0,surface,656.6947246083938,1585.9872599451755,0.2288871194368299,2.9474315836025348e-12
223260.0,surface,656.6945801312793,1585.9844710999364,0.22888673209721339,2.946884354865718e-12
223320.0,surface,656.6944357718048,1585.9816845195328,0.22888634507215733,2.946337649599802e-12
223380.0,surface,656.6942915298376,1585.9789002014134,0.2288859583613074,2.945791467104059e-12
223440.0,surface,656.6941474052451,1585.9761181430313,0.2288855719643099,2.9452458066789614e-12
223500.0,surface,656.6940033978944,1585.9733383418431,0.22888518588081153,2.944700667626148e-12
223560.0,surface,656.6938595076535,1585.9705607953092,0.22888480011045959,2.9441560492484753e-12
223620.0,surface,656.6937157343903,1585.9677855008931,0.22888441465290182,2.943611950849984e-12
223680.0,surface,656.6935720779726,1585.9650124560628,0.2288840295077865,2.9430683717359083e-12
223740.0,surface,656.6934285382689,1585.962241658289,0.22888364467476235,2.9425253112126837e-12
223800.0,surface,656.6932851151474,1585.9594731050465,0.22888326015347868,2.9419827685879063e-12
223860.0,surface,656.6931418084769,1585.9567067938137,0.22888287594358525,2.9414407431703688e-12
223920.0,surface,656.6929986181261,1585.9539427220727,0.22888249204473232,2.940899234270055e-12
223980.0,surface,656.692855543964,1585.951180887309,0.2288821084565707,2.94035824119812e-12
224040.0,surface,656.6927125858599,1585.9484212870116,0.2288817251787516,2.9398177632668645e-12
224100.0,surface,656.6925697436832,1585.9456639186733,0.22888134221092685,2.9392777997898213e-12
224160.0,surface,656.6924270173033,1585.9429087797907,0.22888095955274868,2.938738350081634e-12
224220.0,surface,656.69228440659,1585.9401558678633,0.2288805772038699,2.9381994134581763e-12
224280.0,surface,656.6921419114134,1585.9374051803948,0.2288801951639437,2.9376609892364173e-12
224340.0,surface,656.6919995316434,1585.9346567148918,0.22887981343262387,2.937123076734555e-12
224400.0,surface,656.6918572671505,1585.9319104688657,0.22887943200956468,2.936585675271911e-12
224460.0,surface,656.691715117805,1585.9291664398302,0.22887905089442084,2.93604878416897e-12
224520.0,surface,656.6915730834776,1585.9264246253028,0.2288786700868476,2.9355124027473977e-12
224580.0,surface,656.6914311640394,1585.9236850228049,0.22887828958650067,2.934976530329981e-12
224640.0,surface,656.6912893593612,1585.9209476298613,0.2288779093930363,2.9344411662406655e-12
224700.0,surface,656.6911476693143,1585.9182124440003,0.22887752950611115,2.9339063098045733e-12
224760.0,surface,656.6910060937703,1585.9154794627536,0.22887714992538244,2.933371960347943e-12
224820.0,surface,656.6908646326006,1585.9127486836564,0.22887677065050785,2.932838117198166e-12
224880.0,surface,656.6907232856769,1585.9100201042481,0.22887639168114554,2.9323047796838087e-12
224940.0,surface,656.6905820528714,1585.9072937220703,0.2288760130169542,2.9317719471345063e-12
225000.0,surface,656.6904409340561,1585.9045695346692,0.22887563465759295,2.931239618881084e-12
225060.0,surface,656.6902999291035,1585.9018475395942,0.2288752566027214,2.9307077942554973e-12
225120.0,surface,656.690159037886,1585.8991277343978,0.2288748788519997,2.9301764725908263e-12
225180.0,surface,656.6900182602762,1585.8964101166364,0.2288745014050884,2.9296456532212982e-12
225240.0,surface,656.6898775961472,1585.8936946838699,0.22887412426164858,2.9291153354822226e-12
225300.0,surface,656.6897370453719,1585.8909814336612,0.22887374742134184,2.9285855187100928e-12
225360.0,surface,656.6895966078235,1585.8882703635775,0.2288733708838302,2.928056202242481e-12
225420.0,surface,656.6894562833755,1585.8855614711883,0.22887299464877614,2.9275273854181224e-12
225480.0,surface,656.6893160719017,1585.8828547540675,0.22887261871584272,2.9269990675768265e-12
225540.0,surface,656.6891759732755,1585.8801502097922,0.22887224308469337,2.9264712480595515e-12
225600.0,surface,656.6890359873711,1585.8774478359428,0.22887186775499205,2.9259439262083507e-12
225660.0,surface,656.6888961140627,1585.874747630103,0.22887149272640317,2.9254171013664113e-12
225720.0,surface,656.6887563532243,1585.8720495898601,0.2288711179985917,2.924890772878012e-12
225780.0,surface,656.6886167047309,1585.8693537128054,0.22887074357122295,2.924364940088532e-12
225840.0,surface,656.6884771684566,1585.8666599965322,0.2288703694439628,2.9238396023444713e-12
225900.0,surface,656.6883377442767,1585.8639684386387,0.22886999561647758,2.923314758993438e-12
225960.0,surface,656.6881984320661,1585.8612790367256,0.2288696220884341,2.922790409384126e-12
226020.0,surface,656.6880592316999,1585.858591788397,0.22886924885949958,2.922266552866335e-12
226080.0,surface,656.6879201430536,1585.8559066912612,0.22886887592934183,2.9217431887909784e-12
226140.0,surface,656.6877811660028,1585.8532237429288,0.228868503297629,2.921220316510011e-12
226200.0,surface,656.6876423004231,1585.8505429410147,0.2288681309640298,2.920697935376541e-12
226260.0,surface,656.6875035461906,1585.8478642831365,0.22886775892821337,2.920176044744713e-12
226320.0,surface,656.6873649031812,1585.8451877669154,0.22886738718984936,2.919654643969814e-12
226380.0,surface,656.6872263712712,1585.8425133899761,0.2288670157486078,2.9191337324081638e-12
226440.0,surface,656.6870879503373,1585.8398411499468,0.22886664460415926,2.9186133094171897e-12
226500.0,surface,656.6869496402558,1585.8371710444583,0.22886627375617477,2.9180933743554143e-12
226560.0,surface,656.6868114409036,1585.8345030711457,0.22886590320432576,2.9175739265823992e-12
226620.0,surface,656.6866733521578,1585.8318372276467,0.22886553294828424,2.9170549654588214e-12
226680.0,surface,656.6865353738953,1585.8291735116027,0.22886516298772258,2.916536490346406e-12
226740.0,surface,656.6863975059936,1585.826511920658,0.22886479332231363,2.9160185006079663e-12
226800.0,surface,656.68625974833,1585.8238524524613,0.22886442395173073,2.915500995607374e-12
226860.0,surface,656.6861221007825,1585.8211951046635,0.2288640548756477,2.9149839747095655e-12
226920.0,surface,656.6859845632287,1585.8185398749188,0.22886368609373872,2.9144674372805632e-12
226980.0,surface,656.6858471355465,1585.8158867608859,0.22886331760567857,2.913951382687432e-12
227040.0,surface,656.6857098176143,1585.813235760225,0.22886294941114238,2.9134358102982974e-12
227100.0,surface,656.6855726093105,1585.8105868706014,0.22886258150980573,2.9129207194823686e-12
227160.0,surface,656.6854355105133,1585.8079400896825,0.22886221390134479,2.912406109609881e-12
227220.0,surface,656.6852985211018,1585.8052954151394,0.228861846585436,2.9118919800521384e-12
227280.0,surface,656.6851616409546,1585.8026528446464,0.22886147956175645,2.911378330181482e-12
227340.0,surface,656.6850248699507,1585.8000123758811,0.22886111282998348,2.9108651593713486e-12
227400.0,surface,656.6848882079695,1585.7973740065245,0.22886074638979506,2.9103524669961574e-12
227460.0,surface,656.6847516548903,1585.7947377342605,0.2288603802408695,2.9098402524314314e-12
227520.0,surface,656.6846152105926,1585.7921035567765,0.2288600143828856,2.9093285150537033e-12
227580.0,surface,656.6844788749562,1585.7894714717631,0.22885964881552268,2.908817254240558e-12
227640.0,surface,656.684342647861,1585.7868414769143,0.22885928353846033,2.9083064693706067e-12
227700.0,surface,656.6842065291869,1585.7842135699273,0.22885891855137877,2.90779615982353e-12
227760.0,surface,656.6840705188142,1585.781587748502,0.2288585538539586,2.9072863249800226e-12
227820.0,surface,656.6839346166234,1585.7789640103422,0.22885818944588085,2.9067769642218052e-12
227880.0,surface,656.6837988224951,1585.7763423531546,0.22885782532682705,2.9062680769316412e-12
227940.0,surface,656.6836631363097,1585.7737227746495,0.2288574614964791,2.905759662493338e-12
228000.0,surface,656.6835275579485,1585.7711052725397,0.2288570979545194,2.90525172029168e-12
228060.0,surface,656.6833920872924,1585.7684898445418,0.22885673470063078,2.904744249712535e-12
228120.0,surface,656.6832567242226,1585.7658764883752,0.22885637173449652,2.904237250142746e-12
228180.0,surface,656.6831214686205,1585.7632652017628,0.2288560090558004,2.903730720970227e-12
228240.0,surface,656.6829863203676,1585.7606559824305,0.22885564666422648,2.9032246615838527e-12
228300.0,surface,656.6828512793459,1585.7580488281078,0.22885528455945942,2.902719071373557e-12
228360.0,surface,656.6827163454369,1585.7554437365266,0.22885492274118424,2.902213949730283e-12
228420.0,surface,656.6825815185231,1585.7528407054228,0.22885456120908648,2.9017092960459686e-12
228480.0,surface,656.6824467984865,1585.7502397325347,0.22885419996285203,2.9012051097135705e-12
228540.0,surface,656.6823121852094,1585.7476408156044,0.22885383900216727,2.900701390127056e-12
228600.0,surface,656.6821776785745,1585.7450439523766,0.22885347832671898,2.9001981366814105e-12
228660.0,surface,656.6820432784646,1585.7424491405998,0.22885311793619442,2.8996953487725956e-12
228720.0,surface,656.6819089847623,1585.739856378025,0.22885275783028125,2.899193025797589e-12
228780.0,surface,656.6817747973511,1585.7372656624068,0.2288523980086676,2.898691167154393e-12
228840.0,surface,656.6816407161137,1585.7346769915027,0.22885203847104205,2.898189772241952e-12
228900.0,surface,656.681506740934,1585.7320903630734,0.2288516792170935,2.8976888404602743e-12
228960.0,surface,656.6813728716951,1585.7295057748827,0.22885132024651147,2.897188371210317e-12
229020.0,surface,656.681239108281,1585.7269232246974,0.22885096155898574,2.8966883638940377e-12
229080.0,surface,656.6811054505754,1585.7243427102876,0.2288506031542066,2.8961888179143815e-12
229140.0,surface,656.6809718984624,1585.7217642294265,0.2288502450318648,2.8956897326752914e-12
229200.0,surface,656.6808384518262,1585.7191877798905,0.22884988719165145,2.8951911075817066e-12
229260.0,surface,656.6807051105511,1585.7166133594587,0.22884952963325816,2.8946929420395294e-12
229320.0,surface,656.6805718745218,1585.7140409659137,0.2288491723563769,2.8941952354556352e-12
229380.0,surface,656.6804387436227,1585.711470597041,0.22884881536070012,2.893697987237935e-12
229440.0,surface,656.6803057177389,1585.7089022506289,0.22884845864592068,2.893201196795236e-12
229500.0,surface,656.6801727967552,1585.7063359244694,0.22884810221173185,2.8927048635373883e-12
229560.0,surface,656.6800399805568,1585.7037716163572,0.2288477460578274,2.8922089868752004e-12
