time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
1.250000000000000000e+02,2.042622521545255007e-12,1.764767119542581920e-13,9.467866514552900281e-18,6.041801265589586357e-19
1.260000000000000000e+02,2.030217046157502626e-12,1.764809412712940083e-13,9.501007827059334618e-18,6.085917564925748154e-19
1.270000000000000000e+02,2.012734605238008418e-12,1.764767119542581920e-13,9.545710062533130020e-18,6.127438787830370512e-19
1.280000000000000000e+02,2.000338550537805438e-12,1.764777692835171524e-13,9.656694923019795636e-18,6.127438787830370512e-19
1.290000000000000000e+02,1.981886563858035670e-12,1.764798839420350479e-13,9.706792255878359742e-18,6.215671386502694106e-19
1.300000000000000000e+02,1.971795437378212529e-12,1.764819986005529687e-13,9.780782162869471180e-18,6.215671386502694106e-19
1.310000000000000000e+02,1.953176233494443934e-12,1.764883425761067310e-13,9.806986921595487952e-18,6.215671386502694106e-19
1.320000000000000000e+02,1.937154784202376651e-12,1.764936292224015329e-13,9.867103721025765803e-18,6.257192609407316463e-19
1.330000000000000000e+02,1.927061302550666362e-12,1.764957438809194284e-13,9.877893915795303209e-18,6.309094138038094652e-19
1.340000000000000000e+02,1.907850950523182788e-12,1.765042025149911115e-13,1.002895664256881918e-17,6.314284290901171604e-19
1.350000000000000000e+02,1.889827605126903064e-12,1.765211197831344524e-13,1.007828324722955809e-17,6.314284290901171604e-19
1.360000000000000000e+02,1.877508486041685911e-12,1.765295784172061102e-13,1.012760985189030008e-17,6.355805513805793962e-19
1.370000000000000000e+02,1.864387038400192026e-12,1.765507250023852927e-13,1.022009723562918706e-17,6.355805513805793962e-19
1.380000000000000000e+02,1.843606571781169322e-12,1.765676422705286336e-13,1.030025296820288932e-17,6.355805513805793962e-19
1.390000000000000000e+02,1.825732387271085744e-12,1.765951328312615531e-13,1.047289608451548011e-17,6.386946430984261452e-19
1.400000000000000000e+02,1.812304767284241598e-12,1.766247380505123934e-13,1.054688599150659001e-17,6.428467653888883810e-19
1.410000000000000000e+02,1.802177528168813095e-12,1.766458846356915506e-13,1.065247575460848846e-17,6.451823341772733947e-19
1.420000000000000000e+02,1.782956185339189093e-12,1.766881778060498902e-13,1.070488527206052509e-17,6.534865787581979626e-19
1.430000000000000000e+02,1.760781456962879366e-12,1.767495029030694915e-13,1.074804605113867163e-17,6.617908233391224342e-19
1.440000000000000000e+02,1.743588702185523969e-12,1.768002547074995142e-13,1.081587013254719070e-17,6.659429456295846700e-19
1.450000000000000000e+02,1.731112571641152701e-12,1.768467771948936954e-13,1.089602586512089296e-17,6.825514347914337094e-19
1.460000000000000000e+02,1.720349436116150780e-12,1.768890703652520350e-13,1.095460120815552195e-17,6.991599239532828452e-19
1.470000000000000000e+02,1.702649534325728282e-12,1.769609687548612149e-13,1.129911671258287833e-17,7.162874284014396762e-19
1.480000000000000000e+02,1.681040047202372682e-12,1.770582430466853936e-13,1.129911671258287833e-17,7.251106882686719393e-19
1.490000000000000000e+02,1.661658552684411701e-12,1.771660906310991760e-13,1.133649703017734511e-17,7.334149328495964109e-19
1.500000000000000000e+02,1.646828820367322967e-12,1.772549062888516969e-13,1.138717240918427811e-17,7.334149328495964109e-19
1.510000000000000000e+02,1.634459457615176150e-12,1.773416072880862969e-13,1.143847400485194140e-17,7.418813697074921455e-19
1.520000000000000000e+02,1.622463782135816022e-12,1.774240789702850806e-13,1.154021012696472001e-17,7.584898588693410887e-19
1.530000000000000000e+02,1.602856191116673067e-12,1.775678757495034405e-13,1.158953673162545891e-17,7.667941034502656566e-19
1.540000000000000000e+02,1.580051846789156255e-12,1.777581950161159814e-13,1.174368237119027107e-17,7.667941034502656566e-19
1.550000000000000000e+02,1.559762826037285321e-12,1.779358263316210231e-13,1.177451149910323443e-17,7.750983480311901282e-19
1.560000000000000000e+02,1.543675431932373649e-12,1.780944257204648030e-13,1.186083305725953059e-17,7.792504703216523640e-19
1.570000000000000000e+02,1.530580676238935928e-12,1.782445664752369251e-13,1.201497869682434275e-17,7.834025926121146961e-19
1.580000000000000000e+02,1.518715320270673348e-12,1.783841339374194686e-13,1.208280277823286028e-17,7.834025926121146961e-19
1.590000000000000000e+02,1.506627008030412263e-12,1.785300453751557492e-13,1.208280277823286028e-17,7.834025926121146961e-19
1.600000000000000000e+02,1.490509781748261362e-12,1.787267086173220273e-13,1.213212938289360073e-17,7.917068371930391677e-19
1.610000000000000000e+02,1.472330995007419157e-12,1.789825822979900111e-13,1.226777754571063580e-17,7.917068371930391677e-19
1.620000000000000000e+02,1.457304998366388082e-12,1.792003921253354716e-13,1.236643075503211669e-17,7.917068371930391677e-19
1.630000000000000000e+02,1.444948196530973732e-12,1.793970553675017749e-13,1.245275231318841131e-17,8.000110817739636393e-19
1.640000000000000000e+02,1.434364054069407389e-12,1.795810306585605536e-13,1.250207891784915330e-17,8.083153263548882071e-19
1.650000000000000000e+02,1.423674713930207825e-12,1.797819232177626984e-13,1.252674222017952275e-17,8.083153263548882071e-19
1.660000000000000000e+02,1.412925709436529601e-12,1.799807011184468972e-13,1.258531756321415174e-17,8.166195709358126787e-19
1.670000000000000000e+02,1.403674594263180188e-12,1.801689057265415427e-13,1.268397077253563109e-17,8.207716932262749145e-19
1.680000000000000000e+02,1.395495867355851801e-12,1.803380784079749012e-13,1.271479990044859290e-17,8.290759378071995787e-19
1.690000000000000000e+02,1.388121039119391780e-12,1.805051364308903642e-13,1.272713155161377917e-17,8.290759378071995787e-19
1.700000000000000000e+02,1.380743070653748491e-12,1.806785384293595643e-13,1.275179485394415016e-17,8.456844269690486182e-19
1.710000000000000000e+02,1.373683835450187931e-12,1.808498257693108689e-13,1.278108252546146312e-17,8.539886715499730898e-19
1.720000000000000000e+02,1.367701698856423096e-12,1.810084251581546488e-13,1.289206738594812873e-17,8.705971607118220329e-19
1.730000000000000000e+02,1.362311495463668754e-12,1.811543365958909294e-13,1.300921807201738671e-17,8.747492830022843650e-19
1.740000000000000000e+02,1.357291839114517429e-12,1.813023626921451307e-13,1.301846681039127526e-17,8.747492830022843650e-19
1.750000000000000000e+02,1.352135582795902424e-12,1.814567327639530692e-13,1.306779341505201570e-17,8.747492830022843650e-19
1.760000000000000000e+02,1.347183441374187526e-12,1.816089881772431120e-13,1.314178332204312714e-17,8.757873135748999481e-19
1.770000000000000000e+02,1.343036768737932224e-12,1.817464409809077348e-13,1.323427070578201259e-17,8.799394358653622802e-19
1.780000000000000000e+02,1.339314027041392467e-12,1.818796644675365160e-13,1.330209478719053166e-17,8.799394358653622802e-19
1.790000000000000000e+02,1.335933570325808333e-12,1.820023146615757186e-13,1.330517769998182630e-17,8.965479250272112233e-19
1.800000000000000000e+02,1.333320899645487002e-12,1.820995889533998973e-13,1.342849421163367818e-17,9.048521696081356949e-19
1.810000000000000000e+02,1.624172066811410669e-12,2.190384439443767447e-13,1.348061338884908177e-17,9.078448705436867533e-19
1.820000000000000000e+02,1.649163580764941834e-12,2.190320999688229824e-13,1.354169359852664112e-17,9.121267466557260573e-19
1.830000000000000000e+02,1.676973450410286072e-12,2.190405586028946655e-13,1.360951767993516020e-17,9.183549300914193629e-19
1.840000000000000000e+02,1.677676861747295513e-12,2.190384439443767447e-13,1.371279525844358151e-17,9.183549300914193629e-19
1.850000000000000000e+02,1.666496075740944180e-12,2.190363292858588239e-13,1.380528264218247158e-17,9.183549300914193629e-19
1.860000000000000000e+02,1.650272081666568626e-12,2.190342146273409032e-13,1.391626750266913565e-17,9.183549300914193629e-19
1.870000000000000000e+02,1.633702662382054382e-12,2.190426732614125862e-13,1.397869648669288448e-17,9.225070523818816950e-19
1.880000000000000000e+02,1.619678398850425245e-12,2.190405586028946655e-13,1.408351552159695774e-17,9.339253886806527230e-19
1.890000000000000000e+02,1.607472328015798676e-12,2.190426732614125862e-13,1.412667630067510736e-17,9.360014498258838891e-19
1.900000000000000000e+02,1.589304532077097303e-12,2.190384439443767447e-13,1.421685149982052028e-17,9.401535721163462212e-19
1.910000000000000000e+02,1.578712539042573193e-12,2.190363292858588239e-13,1.433246072949413094e-17,9.411916026889618042e-19
1.920000000000000000e+02,1.564539114624747909e-12,2.190447879199305070e-13,1.434941674984626071e-17,9.422296332615773872e-19
1.930000000000000000e+02,1.544975486814168284e-12,2.190447879199305070e-13,1.448506491266329886e-17,9.505338778425018588e-19
1.940000000000000000e+02,1.532860482625851036e-12,2.190511318954842441e-13,1.466387385455847739e-17,9.588381224234265230e-19
1.950000000000000000e+02,1.521337411638544079e-12,2.190490172369663233e-13,1.469778589526273693e-17,9.629902447138886625e-19
1.960000000000000000e+02,1.501437779305374962e-12,2.190532465540021648e-13,1.478410745341903309e-17,9.671423670043509946e-19
1.970000000000000000e+02,1.484109994673147115e-12,2.190659345051096642e-13,1.483651697087106972e-17,9.754466115852754662e-19
1.980000000000000000e+02,1.472356116840883888e-12,2.190743931391813473e-13,1.489817522669699643e-17,9.837508561661999377e-19
1.990000000000000000e+02,1.461088974531997730e-12,2.190722784806634265e-13,1.497833095927070023e-17,9.879029784566622698e-19
2.000000000000000000e+02,1.440721448050549940e-12,2.190828517732530051e-13,1.504615504067921314e-17,1.000359345328049074e-18
2.010000000000000000e+02,1.420448128444594539e-12,2.190913104073246629e-13,1.505232086626180859e-17,1.000359345328049074e-18
2.020000000000000000e+02,1.407061331437130454e-12,2.190976543828784252e-13,1.506465251742699331e-17,1.002435406473280047e-18
2.030000000000000000e+02,1.395715683398667441e-12,2.191018836999142668e-13,1.517563737791365893e-17,1.005030482904819101e-18
2.040000000000000000e+02,1.381964619805966068e-12,2.191124569925038454e-13,1.540377292446958252e-17,1.009182605195281240e-18
2.050000000000000000e+02,1.361788647304686121e-12,2.191314889191651070e-13,1.545309952913032143e-17,1.009182605195281240e-18
2.060000000000000000e+02,1.340752252007242415e-12,2.191484061873084479e-13,1.552708943612143287e-17,1.009182605195281240e-18
2.070000000000000000e+02,1.324093336191010484e-12,2.191695527724876051e-13,1.565040594777328013e-17,1.009182605195281240e-18
2.080000000000000000e+02,1.311303182728331390e-12,2.191885846991488668e-13,1.572439585476439157e-17,1.013334727485743572e-18
2.090000000000000000e+02,1.299681194521757345e-12,2.192012726502563662e-13,1.574905915709476410e-17,1.013334727485743572e-18
2.100000000000000000e+02,1.283578099270930342e-12,2.192245338939534441e-13,1.575522498267735338e-17,1.017486849776205712e-18
2.110000000000000000e+02,1.263138347518271627e-12,2.192604830887580467e-13,1.580455158733809537e-17,1.021638972066668044e-18
2.120000000000000000e+02,1.242469359035248276e-12,2.192964322835626493e-13,1.583538071525105718e-17,1.029943216647592516e-18
2.130000000000000000e+02,1.224968861797951185e-12,2.193344961368851474e-13,1.591553644782476098e-17,1.029943216647592516e-18
2.140000000000000000e+02,1.211026244225082171e-12,2.193704453316897500e-13,1.594944848852901744e-17,1.046551705809441651e-18
2.150000000000000000e+02,1.198892398661666325e-12,2.194042798679764065e-13,1.607893082576346323e-17,1.054855950390366123e-18
2.160000000000000000e+02,1.186328341700168801e-12,2.194381144042630883e-13,1.615292073275457466e-17,1.054855950390366123e-18
2.170000000000000000e+02,1.168067909000566674e-12,2.194761782575855864e-13,1.627777870080207233e-17,1.071464439552215066e-18
2.180000000000000000e+02,1.149370984444516737e-12,2.195375033546051877e-13,1.647508511944503103e-17,1.075616561842677591e-18
2.190000000000000000e+02,1.132234753792456732e-12,2.195988284516247890e-13,1.651208007294058520e-17,1.079768684133139730e-18
2.200000000000000000e+02,1.117378329527311835e-12,2.196474655975368910e-13,1.654907502643614246e-17,1.081844745278370704e-18
2.210000000000000000e+02,1.104010373894946148e-12,2.196855294508593891e-13,1.659840163109688445e-17,1.090148989859295175e-18
2.220000000000000000e+02,1.091191958369619257e-12,2.197447398893610696e-13,1.667855736367058517e-17,1.098453234440219840e-18
2.230000000000000000e+02,1.080154052791098139e-12,2.197933770352731716e-13,1.683270300323540041e-17,1.106757479021144311e-18
2.240000000000000000e+02,1.070001691842204906e-12,2.198335555471135904e-13,1.689436125906132096e-17,1.110909601311606643e-18
2.250000000000000000e+02,1.060505638792575122e-12,2.198864220100615339e-13,1.692827329976558049e-17,1.110909601311606643e-18
2.260000000000000000e+02,1.051207420181479515e-12,2.199308298389377943e-13,1.702692650908706447e-17,1.110909601311606643e-18
2.270000000000000000e+02,1.042229504947057664e-12,2.199836963018857126e-13,1.705158981141743392e-17,1.111428616597914338e-18
2.280000000000000000e+02,1.034887649117019938e-12,2.200281041307619730e-13,1.708858476491298810e-17,1.111428616597914338e-18
2.290000000000000000e+02,1.028324570124385646e-12,2.200725119596382334e-13,1.712557971840854536e-17,1.115580738888376671e-18
