time_s,radius_cm,temperature_C,moisture
1.500000000000000000e+03,1.232617187500000044e+00,3.317166032581295809e+01,2.522028367143142713e+00
1.500000000000000000e+03,1.232714843750000178e+00,3.317184903846902699e+01,2.522010856381490473e+00
1.500000000000000000e+03,1.232812500000000089e+00,3.317203776661472858e+01,2.521993336053578894e+00
1.500000000000000000e+03,1.232910156250000000e+00,3.317222651025006286e+01,2.521975806155138056e+00
1.500000000000000000e+03,1.233007812499999911e+00,3.317241526937503693e+01,2.521958266681891381e+00
1.500000000000000000e+03,1.233105468750000044e+00,3.317260404398966500e+01,2.521940717629564954e+00
1.500000000000000000e+03,1.233203124999999956e+00,3.317279283409396129e+01,2.521923158993881309e+00
1.500000000000000000e+03,1.233300781249999867e+00,3.317298163968793290e+01,2.521905590770563421e+00
1.500000000000000000e+03,1.233398437500000000e+00,3.317317046077159404e+01,2.521888012955331604e+00
1.500000000000000000e+03,1.233496093749999911e+00,3.317335929734494471e+01,2.521870425543906169e+00
1.500000000000000000e+03,1.233593750000000044e+00,3.317354814940801333e+01,2.521852828532004320e+00
1.500000000000000000e+03,1.233691406250000178e+00,3.317373701696080701e+01,2.521835221915344150e+00
1.500000000000000000e+03,1.233789062500000089e+00,3.317392590000331154e+01,2.521817605689640196e+00
1.500000000000000000e+03,1.233886718750000000e+00,3.317411479853556244e+01,2.521799979850607887e+00
1.500000000000000000e+03,1.233984375000000133e+00,3.317430371255754551e+01,2.521782344393958653e+00
1.500000000000000000e+03,1.234082031250000044e+00,3.317449264206929627e+01,2.521764699315405256e+00
1.500000000000000000e+03,1.234179687499999956e+00,3.317468158707082182e+01,2.521747044610657795e+00
1.500000000000000000e+03,1.234277343750000089e+00,3.317487054756211506e+01,2.521729380275425036e+00
1.500000000000000000e+03,1.234375000000000000e+00,3.317505952354320442e+01,2.521711706305414413e+00
1.500000000000000000e+03,1.234472656249999911e+00,3.317524851501408278e+01,2.521694022696332471e+00
1.500000000000000000e+03,1.234570312500000044e+00,3.317543752197476437e+01,2.521676329443885312e+00
1.500000000000000000e+03,1.234667968750000178e+00,3.317562654442527048e+01,2.521658626543776816e+00
1.500000000000000000e+03,1.234765625000000089e+00,3.317581558236558692e+01,2.521640913991706423e+00
1.500000000000000000e+03,1.234863281250000000e+00,3.317600463579576342e+01,2.521623191783378903e+00
1.500000000000000000e+03,1.234960937500000133e+00,3.317619370471576445e+01,2.521605459914491476e+00
1.500000000000000000e+03,1.235058593750000044e+00,3.317638278912562555e+01,2.521587718380743137e+00
1.500000000000000000e+03,1.235156249999999956e+00,3.317657188902534671e+01,2.521569967177833327e+00
1.500000000000000000e+03,1.235253906250000089e+00,3.317676100441493503e+01,2.521552206301454380e+00
1.500000000000000000e+03,1.235351562500000000e+00,3.317695013529440473e+01,2.521534435747303959e+00
1.500000000000000000e+03,1.235449218749999911e+00,3.317713928166379134e+01,2.521516655511073068e+00
1.500000000000000000e+03,1.235546875000000044e+00,3.317732844352305932e+01,2.521498865588455374e+00
1.500000000000000000e+03,1.235644531249999956e+00,3.317751762087223000e+01,2.521481065975139213e+00
1.500000000000000000e+03,1.235742187500000089e+00,3.317770681371133179e+01,2.521463256666816033e+00
1.500000000000000000e+03,1.235839843750000000e+00,3.317789602204035049e+01,2.521445437659172395e+00
1.500000000000000000e+03,1.235937500000000133e+00,3.317808524585931451e+01,2.521427608947895749e+00
1.500000000000000000e+03,1.236035156250000044e+00,3.317827448516820965e+01,2.521409770528671324e+00
1.500000000000000000e+03,1.236132812499999956e+00,3.317846373996707854e+01,2.521391922397182572e+00
1.500000000000000000e+03,1.236230468750000089e+00,3.317865301025588565e+01,2.521374064549112060e+00
1.500000000000000000e+03,1.236328125000000000e+00,3.317884229603468782e+01,2.521356196980143682e+00
1.500000000000000000e+03,1.236425781249999911e+00,3.317903159730345664e+01,2.521338319685953788e+00
1.500000000000000000e+03,1.236523437500000044e+00,3.317922091406221341e+01,2.521320432662223165e+00
1.500000000000000000e+03,1.236621093749999956e+00,3.317941024631096525e+01,2.521302535904628606e+00
1.500000000000000000e+03,1.236718749999999867e+00,3.317959959404972636e+01,2.521284629408847788e+00
1.500000000000000000e+03,1.236816406250000000e+00,3.317978895727849675e+01,2.521266713170552620e+00
1.500000000000000000e+03,1.236914062500000133e+00,3.317997833599728352e+01,2.521248787185419005e+00
1.500000000000000000e+03,1.237011718750000044e+00,3.318016773020612220e+01,2.521230851449117960e+00
1.500000000000000000e+03,1.237109375000000178e+00,3.318035713990498436e+01,2.521212905957321393e+00
1.500000000000000000e+03,1.237207031250000089e+00,3.318054656509389844e+01,2.521194950705697213e+00
1.500000000000000000e+03,1.237304687500000000e+00,3.318073600577285731e+01,2.521176985689914662e+00
1.500000000000000000e+03,1.237402343750000133e+00,3.318092546194188941e+01,2.521159010905640319e+00
1.500000000000000000e+03,1.237500000000000044e+00,3.318111493360099473e+01,2.521141026348540759e+00
1.500000000000000000e+03,1.237597656249999956e+00,3.318130442075016617e+01,2.521123032014278564e+00
1.500000000000000000e+03,1.237695312499999867e+00,3.318149392338943215e+01,2.521105027898518536e+00
1.500000000000000000e+03,1.237792968750000000e+00,3.318168344151879268e+01,2.521087013996919701e+00
1.500000000000000000e+03,1.237890624999999911e+00,3.318187297513825484e+01,2.521068990305144641e+00
1.500000000000000000e+03,1.237988281250000044e+00,3.318206252424781866e+01,2.521050956818851496e+00
1.500000000000000000e+03,1.238085937500000178e+00,3.318225208884751254e+01,2.521032913533697961e+00
1.500000000000000000e+03,1.238183593750000089e+00,3.318244166893732938e+01,2.521014860445340844e+00
1.500000000000000000e+03,1.238281250000000000e+00,3.318263126451726919e+01,2.520996797549433843e+00
1.500000000000000000e+03,1.238378906250000133e+00,3.318282087558735327e+01,2.520978724841631990e+00
1.500000000000000000e+03,1.238476562500000044e+00,3.318301050214758874e+01,2.520960642317588096e+00
1.500000000000000000e+03,1.238574218749999956e+00,3.318320014419798270e+01,2.520942549972951863e+00
1.500000000000000000e+03,1.238671875000000089e+00,3.318338980173852093e+01,2.520924447803372992e+00
1.500000000000000000e+03,1.238769531250000000e+00,3.318357947476923897e+01,2.520906335804501630e+00
1.500000000000000000e+03,1.238867187499999911e+00,3.318376916329014392e+01,2.520888213971983483e+00
1.500000000000000000e+03,1.238964843750000044e+00,3.318395886730122157e+01,2.520870082301463810e+00
1.500000000000000000e+03,1.239062499999999956e+00,3.318414858680249324e+01,2.520851940788589207e+00
1.500000000000000000e+03,1.239160156250000089e+00,3.318433832179397314e+01,2.520833789429000937e+00
1.500000000000000000e+03,1.239257812500000000e+00,3.318452807227564705e+01,2.520815628218341597e+00
1.500000000000000000e+03,1.239355468750000133e+00,3.318471783824754340e+01,2.520797457152252452e+00
1.500000000000000000e+03,1.239453125000000044e+00,3.318490761970963376e+01,2.520779276226370769e+00
1.500000000000000000e+03,1.239550781249999956e+00,3.318509741666196788e+01,2.520761085436336035e+00
1.500000000000000000e+03,1.239648437500000089e+00,3.318528722910453155e+01,2.520742884777784631e+00
1.500000000000000000e+03,1.239746093750000000e+00,3.318547705703733186e+01,2.520724674246351160e+00
1.500000000000000000e+03,1.239843749999999911e+00,3.318566690046038303e+01,2.520706453837669780e+00
1.500000000000000000e+03,1.239941406250000044e+00,3.318585675937369217e+01,2.520688223547374651e+00
1.500000000000000000e+03,1.240039062499999956e+00,3.318604663377724506e+01,2.520669983371094158e+00
1.500000000000000000e+03,1.240136718750000089e+00,3.318623652367108434e+01,2.520651733304460240e+00
1.500000000000000000e+03,1.240234375000000000e+00,3.318642642905517448e+01,2.520633473343101283e+00
1.500000000000000000e+03,1.240332031250000133e+00,3.318661634992954390e+01,2.520615203482644784e+00
1.500000000000000000e+03,1.240429687500000044e+00,3.318680628629420681e+01,2.520596923718716020e+00
1.500000000000000000e+03,1.240527343749999956e+00,3.318699623814915611e+01,2.520578634046940714e+00
1.500000000000000000e+03,1.240625000000000089e+00,3.318718620549440601e+01,2.520560334462940588e+00
1.500000000000000000e+03,1.240722656250000000e+00,3.318737618832995651e+01,2.520542024962339589e+00
1.500000000000000000e+03,1.240820312499999911e+00,3.318756618665581470e+01,2.520523705540758108e+00
1.500000000000000000e+03,1.240917968750000044e+00,3.318775620047199482e+01,2.520505376193814318e+00
1.500000000000000000e+03,1.241015624999999956e+00,3.318794622977849684e+01,2.520487036917128165e+00
1.500000000000000000e+03,1.241113281249999867e+00,3.318813627457531368e+01,2.520468687706314270e+00
1.500000000000000000e+03,1.241210937500000000e+00,3.318832633486247374e+01,2.520450328556990804e+00
1.500000000000000000e+03,1.241308593750000133e+00,3.318851641063997704e+01,2.520431959464768834e+00
1.500000000000000000e+03,1.241406250000000044e+00,3.318870650190780935e+01,2.520413580425263422e+00
1.500000000000000000e+03,1.241503906250000178e+00,3.318889660866599911e+01,2.520395191434086080e+00
1.500000000000000000e+03,1.241601562500000089e+00,3.318908673091453210e+01,2.520376792486845652e+00
1.500000000000000000e+03,1.241699218750000000e+00,3.318927686865344384e+01,2.520358383579152317e+00
1.500000000000000000e+03,1.241796875000000133e+00,3.318946702188272724e+01,2.520339964706612257e+00
1.500000000000000000e+03,1.241894531250000044e+00,3.318965719060236808e+01,2.520321535864832541e+00
1.500000000000000000e+03,1.241992187499999956e+00,3.318984737481238767e+01,2.520303097049417573e+00
1.500000000000000000e+03,1.242089843749999867e+00,3.319003757451279313e+01,2.520284648255973092e+00
1.500000000000000000e+03,1.242187500000000000e+00,3.319022778970358445e+01,2.520266189480098173e+00
1.500000000000000000e+03,1.242285156249999911e+00,3.319041802038477584e+01,2.520247720717395445e+00
1.500000000000000000e+03,1.242382812500000044e+00,3.319060826655636021e+01,2.520229241963464872e+00
1.500000000000000000e+03,1.242480468750000178e+00,3.319079852821835175e+01,2.520210753213902866e+00
1.500000000000000000e+03,1.242578125000000089e+00,3.319098880537075047e+01,2.520192254464309389e+00
1.500000000000000000e+03,1.242675781250000000e+00,3.319117909801355637e+01,2.520173745710279078e+00
1.500000000000000000e+03,1.242773437500000133e+00,3.319136940614679077e+01,2.520155226947404348e+00
1.500000000000000000e+03,1.242871093750000044e+00,3.319155972977044655e+01,2.520136698171279388e+00
1.500000000000000000e+03,1.242968749999999956e+00,3.319175006888453083e+01,2.520118159377497502e+00
1.500000000000000000e+03,1.243066406250000089e+00,3.319194042348903650e+01,2.520099610561647108e+00
1.500000000000000000e+03,1.243164062500000000e+00,3.319213079358399199e+01,2.520081051719317511e+00
1.500000000000000000e+03,1.243261718749999911e+00,3.319232117916939018e+01,2.520062482846097129e+00
1.500000000000000000e+03,1.243359375000000044e+00,3.319251158024523818e+01,2.520043903937572161e+00
1.500000000000000000e+03,1.243457031249999956e+00,3.319270199681152889e+01,2.520025314989327914e+00
1.500000000000000000e+03,1.243554687500000089e+00,3.319289242886828362e+01,2.520006715996947921e+00
1.500000000000000000e+03,1.243652343750000000e+00,3.319308287641548816e+01,2.519988106956014384e+00
1.500000000000000000e+03,1.243750000000000133e+00,3.319327333945316383e+01,2.519969487862109503e+00
1.500000000000000000e+03,1.243847656250000044e+00,3.319346381798131063e+01,2.519950858710811481e+00
1.500000000000000000e+03,1.243945312499999956e+00,3.319365431199991434e+01,2.519932219497700299e+00
1.500000000000000000e+03,1.244042968750000089e+00,3.319384482150901761e+01,2.519913570218352383e+00
1.500000000000000000e+03,1.244140625000000000e+00,3.319403534650859910e+01,2.519894910868344162e+00
1.500000000000000000e+03,1.244238281249999911e+00,3.319422588699867305e+01,2.519876241443249842e+00
1.500000000000000000e+03,1.244335937500000044e+00,3.319441644297922522e+01,2.519857561938641854e+00
1.500000000000000000e+03,1.244433593749999956e+00,3.319460701445026984e+01,2.519838872350093517e+00
1.500000000000000000e+03,1.244531250000000089e+00,3.319479760141182112e+01,2.519820172673173708e+00
1.500000000000000000e+03,1.244628906250000000e+00,3.319498820386385773e+01,2.519801462903454414e+00
1.500000000000000000e+03,1.244726562500000133e+00,3.319517882180641521e+01,2.519782743036500516e+00
1.500000000000000000e+03,1.244824218750000044e+00,3.319536945523946514e+01,2.519764013067880892e+00
1.500000000000000000e+03,1.244921875000000178e+00,3.319556010416304304e+01,2.519745272993159091e+00
1.500000000000000000e+03,1.245019531250000089e+00,3.319575076857712759e+01,2.519726522807900881e+00
1.500000000000000000e+03,1.245117187500000000e+00,3.319594144848175432e+01,2.519707762507667148e+00
1.500000000000000000e+03,1.245214843749999911e+00,3.319613214387687350e+01,2.519688992088020996e+00
1.500000000000000000e+03,1.245312500000000044e+00,3.319632285476253486e+01,2.519670211544521088e+00
1.500000000000000000e+03,1.245410156249999956e+00,3.319651358113873130e+01,2.519651420872726533e+00
1.500000000000000000e+03,1.245507812499999867e+00,3.319670432300544149e+01,2.519632620068194662e+00
1.500000000000000000e+03,1.245605468750000000e+00,3.319689508036270809e+01,2.519613809126482362e+00
1.500000000000000000e+03,1.245703124999999911e+00,3.319708585321050975e+01,2.519594988043143413e+00
1.500000000000000000e+03,1.245800781250000044e+00,3.319727664154886071e+01,2.519576156813730705e+00
1.500000000000000000e+03,1.245898437500000178e+00,3.319746744537774674e+01,2.519557315433797129e+00
1.500000000000000000e+03,1.245996093750000089e+00,3.319765826469718206e+01,2.519538463898893355e+00
1.500000000000000000e+03,1.246093750000000000e+00,3.319784909950717378e+01,2.519519602204569164e+00
1.500000000000000000e+03,1.246191406250000133e+00,3.319803994980772188e+01,2.519500730346372563e+00
1.500000000000000000e+03,1.246289062500000044e+00,3.319823081559883349e+01,2.519481848319849782e+00
1.500000000000000000e+03,1.246386718749999956e+00,3.319842169688049438e+01,2.519462956120546604e+00
1.500000000000000000e+03,1.246484375000000089e+00,3.319861259365271877e+01,2.519444053744007483e+00
1.500000000000000000e+03,1.246582031250000000e+00,3.319880350591551377e+01,2.519425141185775541e+00
1.500000000000000000e+03,1.246679687499999911e+00,3.319899443366887226e+01,2.519406218441390344e+00
1.500000000000000000e+03,1.246777343750000044e+00,3.319918537691280847e+01,2.519387285506394569e+00
1.500000000000000000e+03,1.246875000000000178e+00,3.319937633564732948e+01,2.519368342376326009e+00
1.500000000000000000e+03,1.246972656250000089e+00,3.319956730987242111e+01,2.519349389046722010e+00
1.500000000000000000e+03,1.247070312500000000e+00,3.319975829958806912e+01,2.519330425513119032e+00
1.500000000000000000e+03,1.247167968750000133e+00,3.319994930479433037e+01,2.519311451771051313e+00
1.500000000000000000e+03,1.247265625000000044e+00,3.320014032549114802e+01,2.519292467816053538e+00
1.500000000000000000e+03,1.247363281249999956e+00,3.320033136167855758e+01,2.519273473643658168e+00
1.500000000000000000e+03,1.247460937500000089e+00,3.320052241335657328e+01,2.519254469249395001e+00
1.500000000000000000e+03,1.247558593750000000e+00,3.320071348052516669e+01,2.519235454628793835e+00
1.500000000000000000e+03,1.247656249999999911e+00,3.320090456318435201e+01,2.519216429777383137e+00
1.500000000000000000e+03,1.247753906250000044e+00,3.320109566133413637e+01,2.519197394690690928e+00
1.500000000000000000e+03,1.247851562499999956e+00,3.320128677497450553e+01,2.519178349364241232e+00
1.500000000000000000e+03,1.247949218750000089e+00,3.320147790410547373e+01,2.519159293793558518e+00
1.500000000000000000e+03,1.248046875000000000e+00,3.320166904872705516e+01,2.519140227974166812e+00
1.500000000000000000e+03,1.248144531250000133e+00,3.320186020883923561e+01,2.519121151901587474e+00
1.500000000000000000e+03,1.248242187500000044e+00,3.320205138444200088e+01,2.519102065571340976e+00
1.500000000000000000e+03,1.248339843749999956e+00,3.320224257553539360e+01,2.519082968978946013e+00
1.500000000000000000e+03,1.248437500000000089e+00,3.320243378211937824e+01,2.519063862119919950e+00
1.500000000000000000e+03,1.248535156250000000e+00,3.320262500419397611e+01,2.519044744989780149e+00
1.500000000000000000e+03,1.248632812499999911e+00,3.320281624175918012e+01,2.519025617584040422e+00
1.500000000000000000e+03,1.248730468750000044e+00,3.320300749481500446e+01,2.519006479898215023e+00
1.500000000000000000e+03,1.248828124999999956e+00,3.320319876336142784e+01,2.518987331927817319e+00
1.500000000000000000e+03,1.248925781249999867e+00,3.320339004739847155e+01,2.518968173668358013e+00
1.500000000000000000e+03,1.249023437500000000e+00,3.320358134692612850e+01,2.518949005115345585e+00
1.500000000000000000e+03,1.249121093750000133e+00,3.320377266194441290e+01,2.518929826264289851e+00
1.500000000000000000e+03,1.249218750000000044e+00,3.320396399245329633e+01,2.518910637110697071e+00
1.500000000000000000e+03,1.249316406250000178e+00,3.320415533845280720e+01,2.518891437650074394e+00
1.500000000000000000e+03,1.249414062500000089e+00,3.320434669994292420e+01,2.518872227877925418e+00
1.500000000000000000e+03,1.249511718750000000e+00,3.320453807692367576e+01,2.518853007789752407e+00
1.500000000000000000e+03,1.249609375000000133e+00,3.320472946939504055e+01,2.518833777381058514e+00
1.500000000000000000e+03,1.249707031250000044e+00,3.320492087735703279e+01,2.518814536647343783e+00
1.500000000000000000e+03,1.249804687499999956e+00,3.320511230080964538e+01,2.518795285584107813e+00
1.500000000000000000e+03,1.249902343749999867e+00,3.320530373975288541e+01,2.518776024186848428e+00
1.500000000000000000e+03,1.250000000000000000e+00,3.320549519418674578e+01,2.518756752451060787e+00
1.500000000000000000e+03,1.250097656249999911e+00,3.320568666411121939e+01,2.518737470372241383e+00
1.500000000000000000e+03,1.250195312500000044e+00,3.320587814952633465e+01,2.518718177945884484e+00
1.500000000000000000e+03,1.250292968750000178e+00,3.320606965043205605e+01,2.518698875167483031e+00
1.500000000000000000e+03,1.250390625000000089e+00,3.320626116682841200e+01,2.518679562032525965e+00
1.500000000000000000e+03,1.250488281250000000e+00,3.320645269871541672e+01,2.518660238536505780e+00
1.500000000000000000e+03,1.250585937500000133e+00,3.320664424609303467e+01,2.518640904674908754e+00
1.500000000000000000e+03,1.250683593750000044e+00,3.320683580896126585e+01,2.518621560443224272e+00
1.500000000000000000e+03,1.250781249999999956e+00,3.320702738732013160e+01,2.518602205836936392e+00
1.500000000000000000e+03,1.250878906250000089e+00,3.320721898116962478e+01,2.518582840851531390e+00
1.500000000000000000e+03,1.250976562500000000e+00,3.320741059050973831e+01,2.518563465482492880e+00
1.500000000000000000e+03,1.251074218749999911e+00,3.320760221534048640e+01,2.518544079725300477e+00
1.500000000000000000e+03,1.251171875000000044e+00,3.320779385566185482e+01,2.518524683575436462e+00
1.500000000000000000e+03,1.251269531249999956e+00,3.320798551147386490e+01,2.518505277028380895e+00
1.500000000000000000e+03,1.251367187500000089e+00,3.320817718277649533e+01,2.518485860079610283e+00
1.500000000000000000e+03,1.251464843750000000e+00,3.320836886956974610e+01,2.518466432724602466e+00
1.500000000000000000e+03,1.251562500000000133e+00,3.320856057185362431e+01,2.518446994958831731e+00
1.500000000000000000e+03,1.251660156250000044e+00,3.320875228962812287e+01,2.518427546777772807e+00
1.500000000000000000e+03,1.251757812499999956e+00,3.320894402289326308e+01,2.518408088176898652e+00
1.500000000000000000e+03,1.251855468750000089e+00,3.320913577164901653e+01,2.518388619151679553e+00
1.500000000000000000e+03,1.251953125000000000e+00,3.320932753589539033e+01,2.518369139697588022e+00
1.500000000000000000e+03,1.252050781249999911e+00,3.320951931563240578e+01,2.518349649810089463e+00
1.500000000000000000e+03,1.252148437500000044e+00,3.320971111086003447e+01,2.518330149484654168e+00
1.500000000000000000e+03,1.252246093749999956e+00,3.320990292157828350e+01,2.518310638716746652e+00
1.500000000000000000e+03,1.252343750000000089e+00,3.321009474778715997e+01,2.518291117501832321e+00
1.500000000000000000e+03,1.252441406250000000e+00,3.321028658948664969e+01,2.518271585835373916e+00
1.500000000000000000e+03,1.252539062500000133e+00,3.321047844667677396e+01,2.518252043712834620e+00
1.500000000000000000e+03,1.252636718750000044e+00,3.321067031935750435e+01,2.518232491129674955e+00
1.500000000000000000e+03,1.252734374999999956e+00,3.321086220752884799e+01,2.518212928081354107e+00
1.500000000000000000e+03,1.252832031250000089e+00,3.321105411119083328e+01,2.518193354563330377e+00
1.500000000000000000e+03,1.252929687500000000e+00,3.321124603034341760e+01,2.518173770571060288e+00
1.500000000000000000e+03,1.253027343749999911e+00,3.321143796498660805e+01,2.518154176099999919e+00
1.500000000000000000e+03,1.253125000000000044e+00,3.321162991512041884e+01,2.518134571145603129e+00
1.500000000000000000e+03,1.253222656249999956e+00,3.321182188074484998e+01,2.518114955703322888e+00
1.500000000000000000e+03,1.253320312499999867e+00,3.321201386185988724e+01,2.518095329768611279e+00
1.500000000000000000e+03,1.253417968750000000e+00,3.321220585846552353e+01,2.518075693336917276e+00
1.500000000000000000e+03,1.253515625000000133e+00,3.321239787056178017e+01,2.518056046403690740e+00
1.500000000000000000e+03,1.253613281250000044e+00,3.321258989814863583e+01,2.518036388964379313e+00
1.500000000000000000e+03,1.253710937500000178e+00,3.321278194122611183e+01,2.518016721014428860e+00
1.500000000000000000e+03,1.253808593750000089e+00,3.321297399979417975e+01,2.517997042549283471e+00
1.500000000000000000e+03,1.253906250000000000e+00,3.321316607385284669e+01,2.517977353564388565e+00
1.500000000000000000e+03,1.254003906250000133e+00,3.321335816340211977e+01,2.517957654055185568e+00
1.500000000000000000e+03,1.254101562500000044e+00,3.321355026844198477e+01,2.517937944017114571e+00
1.500000000000000000e+03,1.254199218749999956e+00,3.321374238897245590e+01,2.517918223445616999e+00
1.500000000000000000e+03,1.254296874999999867e+00,3.321393452499352605e+01,2.517898492336128946e+00
1.500000000000000000e+03,1.254394531250000000e+00,3.321412667650515971e+01,2.517878750684089617e+00
1.500000000000000000e+03,1.254492187499999911e+00,3.321431884350739239e+01,2.517858998484933331e+00
1.500000000000000000e+03,1.254589843750000044e+00,3.321451102600023120e+01,2.517839235734095293e+00
1.500000000000000000e+03,1.254687500000000178e+00,3.321470322398364061e+01,2.517819462427007160e+00
1.500000000000000000e+03,1.254785156250000089e+00,3.321489543745764195e+01,2.517799678559102361e+00
1.500000000000000000e+03,1.254882812500000000e+00,3.321508766642221389e+01,2.517779884125809442e+00
1.500000000000000000e+03,1.254980468750000133e+00,3.321527991087738485e+01,2.517760079122558725e+00
1.500000000000000000e+03,1.255078125000000044e+00,3.321547217082311221e+01,2.517740263544777424e+00
1.500000000000000000e+03,1.255175781249999956e+00,3.321566444625941728e+01,2.517720437387892751e+00
1.500000000000000000e+03,1.255273437500000089e+00,3.321585673718630005e+01,2.517700600647328368e+00
1.500000000000000000e+03,1.255371093750000000e+00,3.321604904360376054e+01,2.517680753318509268e+00
1.500000000000000000e+03,1.255468749999999911e+00,3.321624136551177742e+01,2.517660895396856446e+00
1.500000000000000000e+03,1.255566406250000044e+00,3.321643370291035069e+01,2.517641026877792232e+00
1.500000000000000000e+03,1.255664062499999956e+00,3.321662605579949457e+01,2.517621147756735844e+00
1.500000000000000000e+03,1.255761718750000089e+00,3.321681842417918773e+01,2.517601258029106059e+00
1.500000000000000000e+03,1.255859375000000000e+00,3.321701080804944439e+01,2.517581357690319876e+00
1.500000000000000000e+03,1.255957031250000133e+00,3.321720320741024324e+01,2.517561446735792519e+00
1.500000000000000000e+03,1.256054687500000044e+00,3.321739562226159137e+01,2.517541525160939653e+00
1.500000000000000000e+03,1.256152343749999956e+00,3.321758805260350300e+01,2.517521592961173393e+00
1.500000000000000000e+03,1.256250000000000089e+00,3.321778049843594971e+01,2.517501650131906299e+00
1.500000000000000000e+03,1.256347656250000000e+00,3.321797295975893149e+01,2.517481696668548707e+00
1.500000000000000000e+03,1.256445312499999911e+00,3.321816543657244836e+01,2.517461732566508292e+00
1.500000000000000000e+03,1.256542968750000044e+00,3.321835792887650740e+01,2.517441757821194503e+00
1.500000000000000000e+03,1.256640624999999956e+00,3.321855043667106600e+01,2.517421772428014126e+00
1.500000000000000000e+03,1.256738281250000089e+00,3.321874295995618809e+01,2.517401776382371281e+00
1.500000000000000000e+03,1.256835937500000000e+00,3.321893549873180973e+01,2.517381769679670978e+00
1.500000000000000000e+03,1.256933593750000133e+00,3.321912805299795934e+01,2.517361752315314227e+00
1.500000000000000000e+03,1.257031250000000044e+00,3.321932062275462272e+01,2.517341724284703819e+00
1.500000000000000000e+03,1.257128906250000178e+00,3.321951320800181406e+01,2.517321685583238544e+00
1.500000000000000000e+03,1.257226562500000089e+00,3.321970580873949075e+01,2.517301636206317195e+00
1.500000000000000000e+03,1.257324218750000000e+00,3.321989842496768119e+01,2.517281576149337674e+00
1.500000000000000000e+03,1.257421874999999911e+00,3.322009105668638540e+01,2.517261505407695221e+00
1.500000000000000000e+03,1.257519531250000044e+00,3.322028370389556073e+01,2.517241423976784631e+00
1.500000000000000000e+03,1.257617187499999956e+00,3.322047636659524272e+01,2.517221331851998478e+00
1.500000000000000000e+03,1.257714843749999867e+00,3.322066904478540295e+01,2.517201229028730669e+00
1.500000000000000000e+03,1.257812500000000000e+00,3.322086173846605561e+01,2.517181115502369337e+00
1.500000000000000000e+03,1.257910156249999911e+00,3.322105444763720072e+01,2.517160991268306169e+00
1.500000000000000000e+03,1.258007812500000044e+00,3.322124717229880986e+01,2.517140856321927078e+00
1.500000000000000000e+03,1.258105468750000178e+00,3.322143991245088301e+01,2.517120710658619309e+00
1.500000000000000000e+03,1.258203125000000089e+00,3.322163266809343440e+01,2.517100554273769220e+00
1.500000000000000000e+03,1.258300781250000000e+00,3.322182543922644271e+01,2.517080387162760502e+00
1.500000000000000000e+03,1.258398437500000133e+00,3.322201822584992215e+01,2.517060209320974185e+00
1.500000000000000000e+03,1.258496093750000044e+00,3.322221102796384429e+01,2.517040020743793960e+00
1.500000000000000000e+03,1.258593749999999956e+00,3.322240384556822335e+01,2.517019821426598192e+00
1.500000000000000000e+03,1.258691406250000089e+00,3.322259667866303801e+01,2.516999611364766576e+00
1.500000000000000000e+03,1.258789062500000000e+00,3.322278952724829537e+01,2.516979390553675255e+00
1.500000000000000000e+03,1.258886718749999911e+00,3.322298239132398834e+01,2.516959158988700818e+00
1.500000000000000000e+03,1.258984375000000044e+00,3.322317527089012401e+01,2.516938916665218962e+00
1.500000000000000000e+03,1.259082031250000178e+00,3.322336816594665976e+01,2.516918663578601389e+00
1.500000000000000000e+03,1.259179687500000089e+00,3.322356107649364532e+01,2.516898399724222024e+00
1.500000000000000000e+03,1.259277343750000000e+00,3.322375400253103095e+01,2.516878125097450791e+00
1.500000000000000000e+03,1.259375000000000133e+00,3.322394694405883087e+01,2.516857839693655396e+00
1.500000000000000000e+03,1.259472656250000044e+00,3.322413990107703086e+01,2.516837543508207986e+00
1.500000000000000000e+03,1.259570312499999956e+00,3.322433287358564513e+01,2.516817236536471381e+00
1.500000000000000000e+03,1.259667968750000089e+00,3.322452586158465238e+01,2.516796918773812397e+00
1.500000000000000000e+03,1.259765625000000000e+00,3.322471886507404548e+01,2.516776590215596077e+00
1.500000000000000000e+03,1.259863281249999911e+00,3.322491188405381024e+01,2.516756250857184352e+00
1.500000000000000000e+03,1.259960937500000044e+00,3.322510491852397507e+01,2.516735900693938266e+00
1.500000000000000000e+03,1.260058593749999956e+00,3.322529796848450445e+01,2.516715539721219308e+00
1.500000000000000000e+03,1.260156250000000089e+00,3.322549103393540548e+01,2.516695167934384081e+00
1.500000000000000000e+03,1.260253906250000000e+00,3.322568411487666395e+01,2.516674785328792741e+00
1.500000000000000000e+03,1.260351562500000133e+00,3.322587721130827987e+01,2.516654391899799226e+00
1.500000000000000000e+03,1.260449218750000044e+00,3.322607032323025322e+01,2.516633987642760140e+00
1.500000000000000000e+03,1.260546874999999956e+00,3.322626345064256270e+01,2.516613572553028089e+00
1.500000000000000000e+03,1.260644531250000089e+00,3.322645659354522252e+01,2.516593146625955235e+00
1.500000000000000000e+03,1.260742187500000000e+00,3.322664975193821135e+01,2.516572709856892853e+00
1.500000000000000000e+03,1.260839843749999911e+00,3.322684292582152210e+01,2.516552262241189553e+00
1.500000000000000000e+03,1.260937500000000044e+00,3.322703611519516187e+01,2.516531803774194831e+00
