time_s,center_temperature_C,surface_temperature_C,mean_temperature_C,center_moisture,surface_moisture,mean_moisture
1.419000000000000000e+03,3.158505469140242283e+01,3.469603056350189974e+01,3.311746501482524252e+01,2.549999695326292670e+00,1.599008109595235760e+00,2.339933984051711491e+00
1.420000000000000000e+03,3.159004620618249604e+01,3.470169289588853445e+01,3.312291220420688376e+01,2.549999692066926560e+00,1.598752328302242454e+00,2.339808508421734157e+00
1.421000000000000000e+03,3.159503972092000623e+01,3.470735325641604163e+01,3.312835926302581413e+01,2.549999688777243811e+00,1.598496677731160664e+00,2.339683053542363389e+00
1.422000000000000000e+03,3.160003523674140169e+01,3.471301167568488211e+01,3.313380619357625534e+01,2.549999685457010390e+00,1.598241157819166647e+00,2.339557619403146216e+00
1.423000000000000000e+03,3.160503275463969075e+01,3.471866818347753991e+01,3.313925299811698011e+01,2.549999682105987375e+00,1.597985768500163273e+00,2.339432205993630109e+00
1.424000000000000000e+03,3.161003227547287509e+01,3.472432280879537814e+01,3.314469967887232826e+01,2.549999678723933183e+00,1.597730509704994306e+00,2.339306813303372312e+00
1.425000000000000000e+03,3.161503379996260676e+01,3.472997557989285866e+01,3.315014623803305227e+01,2.549999675310608893e+00,1.597475381361640023e+00,2.339181441321932287e+00
1.426000000000000000e+03,3.162003732869290928e+01,3.473562652431041187e+01,3.315559267775724805e+01,2.549999671865771145e+00,1.597220383395397958e+00,2.339056090038877933e+00
1.427000000000000000e+03,3.162504286210911175e+01,3.474127566890453522e+01,3.316103900017105133e+01,2.549999668389176133e+00,1.596965515729055873e+00,2.338930759443781149e+00
1.428000000000000000e+03,3.163005040051696781e+01,3.474692303987644948e+01,3.316648520736951866e+01,2.549999664880577832e+00,1.596710778283043419e+00,2.338805449526221381e+00
1.429000000000000000e+03,3.163505994408190958e+01,3.475256866279839585e+01,3.317193130141740198e+01,2.549999661339730217e+00,1.596456170975574240e+00,2.338680160275785180e+00
1.430000000000000000e+03,3.164007149282847209e+01,3.475821256263856895e+01,3.317737728434975253e+01,2.549999657766385042e+00,1.596201693722782755e+00,2.338554891682063985e+00
1.431000000000000000e+03,3.164508504663981725e+01,3.476385476378473527e+01,3.318282315817270955e+01,2.549999654160288731e+00,1.595947346438841397e+00,2.338429643734657670e+00
1.432000000000000000e+03,3.165010060525742475e+01,3.476949529006635231e+01,3.318826892486415403e+01,2.549999650521193040e+00,1.595693129036079849e+00,2.338304416423170551e+00
1.433000000000000000e+03,3.165511816828085756e+01,3.477513416477564334e+01,3.319371458637434813e+01,2.549999646848844836e+00,1.595439041425090743e+00,2.338179209737216713e+00
1.434000000000000000e+03,3.166013773516771224e+01,3.478077141068718703e+01,3.319916014462652498e+01,2.549999643142988326e+00,1.595185083514828905e+00,2.338054023666417347e+00
1.435000000000000000e+03,3.166515930523365085e+01,3.478640705007644129e+01,3.320460560151752816e+01,2.549999639403367269e+00,1.594931255212700183e+00,2.337928858200398086e+00
1.436000000000000000e+03,3.167018287765251117e+01,3.479204110473767031e+01,3.321005095891835168e+01,2.549999635629724981e+00,1.594677556424652254e+00,2.337803713328796551e+00
1.437000000000000000e+03,3.167520845145661568e+01,3.479767359600045040e+01,3.321549621867470137e+01,2.549999631821802559e+00,1.594423987055254344e+00,2.337678589041253030e+00
1.438000000000000000e+03,3.168023602553702389e+01,3.480330454474588464e+01,3.322094138260754903e+01,2.549999627979338435e+00,1.594170547007773386e+00,2.337553485327418468e+00
1.439000000000000000e+03,3.168526559864400483e+01,3.480893397142160239e+01,3.322638645251363698e+01,2.549999624102067930e+00,1.593917236184242858e+00,2.337428402176951359e+00
1.440000000000000000e+03,3.169029716938761609e+01,3.481456189605606966e+01,3.323183143016596119e+01,2.549999620189731697e+00,1.593664054485531612e+00,2.337303339579518635e+00
1.441000000000000000e+03,3.169533073623995989e+01,3.482011905545260078e+01,3.323727443461338282e+01,2.549999616242061506e+00,1.593411041190762045e+00,2.337178297690217565e+00
1.442000000000000000e+03,3.170036629752906165e+01,3.482561832275330005e+01,3.324271363808254165e+01,2.549999612258790016e+00,1.593158189163630611e+00,2.337053276662021783e+00
1.443000000000000000e+03,3.170540385144992968e+01,3.483107997473603490e+01,3.324814909354886794e+01,2.549999608239649440e+00,1.592905486848438024e+00,2.336928276482629574e+00
1.444000000000000000e+03,3.171044339605849416e+01,3.483651125235436297e+01,3.325358084041155138e+01,2.549999604184370217e+00,1.592652930056593252e+00,2.336803297140246816e+00
1.445000000000000000e+03,3.171548492927430729e+01,3.484191634512394842e+01,3.325900891164928197e+01,2.549999600092679675e+00,1.592400516323440263e+00,2.336678338623338291e+00
1.446000000000000000e+03,3.172052844888151668e+01,3.484729808313294797e+01,3.326443333621329401e+01,2.549999595964303367e+00,1.592148243951911901e+00,2.336553400920532209e+00
1.447000000000000000e+03,3.172557395252990275e+01,3.485265854689354370e+01,3.326985414021371668e+01,2.549999591798968179e+00,1.591896111667834512e+00,2.336428484020571350e+00
1.448000000000000000e+03,3.173062143773605115e+01,3.485799935095788271e+01,3.327527134761378136e+01,2.549999587596396999e+00,1.591644118459630164e+00,2.336303587912290425e+00
1.449000000000000000e+03,3.173567090188447537e+01,3.486332179635265760e+01,3.328068498067833758e+01,2.549999583356309607e+00,1.591392263492176440e+00,2.336178712584598305e+00
1.450000000000000000e+03,3.174072234222893840e+01,3.486862696127477079e+01,3.328609506028414700e+01,2.549999579078428447e+00,1.591140546055564320e+00,2.336053858026463814e+00
1.451000000000000000e+03,3.174577575589367484e+01,3.487391575874641347e+01,3.329150160614527465e+01,2.549999574762471077e+00,1.590888965532532451e+00,2.335929024226911732e+00
1.452000000000000000e+03,3.175083113987482974e+01,3.487918897512497551e+01,3.329690463698227632e+01,2.549999570408155058e+00,1.590637521376726538e+00,2.335804211175009915e+00
1.453000000000000000e+03,3.175588849104180511e+01,3.488444729732949412e+01,3.330230417065419601e+01,2.549999566015193064e+00,1.590386213097334744e+00,2.335679418859867518e+00
1.454000000000000000e+03,3.176094780613874136e+01,3.488969133240968290e+01,3.330770022426333554e+01,2.549999561583300434e+00,1.590135040248054965e+00,2.335554647270635442e+00
1.455000000000000000e+03,3.176600908178604854e+01,3.489492162197943514e+01,3.331309281423943958e+01,2.549999557112191173e+00,1.589884002418959108e+00,2.335429896396494343e+00
1.456000000000000000e+03,3.177107231448190916e+01,3.490013865340608845e+01,3.331848195640986177e+01,2.549999552601570407e+00,1.589633099230195468e+00,2.335305166226658180e+00
1.457000000000000000e+03,3.177613750060391240e+01,3.490534286848546230e+01,3.332386766605827688e+01,2.549999548051151699e+00,1.589382330327109960e+00,2.335180456750370670e+00
1.458000000000000000e+03,3.178120463641065285e+01,3.491053467013459510e+01,3.332924995797348089e+01,2.549999543460637508e+00,1.589131695376486020e+00,2.335055767956900841e+00
1.459000000000000000e+03,3.178627371804348201e+01,3.491571442789734903e+01,3.333462884649187430e+01,2.549999538829736512e+00,1.588881194063455737e+00,2.334931099835546142e+00
1.460000000000000000e+03,3.179134474152808920e+01,3.492088248237619297e+01,3.334000434553369985e+01,2.549999534158150727e+00,1.588630826089020509e+00,2.334806452375628449e+00
1.461000000000000000e+03,3.179641770277636326e+01,3.492603914894486650e+01,3.334537646863520877e+01,2.549999529445580393e+00,1.588380591167967815e+00,2.334681825566491398e+00
1.462000000000000000e+03,3.180149259758811198e+01,3.493118472072699632e+01,3.335074522897615168e+01,2.549999524691727526e+00,1.588130489027214987e+00,2.334557219397500827e+00
1.463000000000000000e+03,3.180656942165287049e+01,3.493631947112783820e+01,3.335611063940426391e+01,2.549999519896289701e+00,1.587880519404393898e+00,2.334432633858045669e+00
1.464000000000000000e+03,3.181164817055173089e+01,3.494144365600396185e+01,3.336147271245703649e+01,2.549999515058964938e+00,1.587630682046646369e+00,2.334308068937534841e+00
1.465000000000000000e+03,3.181672883975922517e+01,3.494655751551430001e+01,3.336683146038135561e+01,2.549999510179445039e+00,1.587380976709594549e+00,2.334183524625397688e+00
1.466000000000000000e+03,3.182181142464516199e+01,3.495166127570293213e+01,3.337218689515106007e+01,2.549999505257426247e+00,1.587131403156465836e+00,2.334059000911080872e+00
1.467000000000000000e+03,3.182689592047654159e+01,3.495675514984433363e+01,3.337753902848255194e+01,2.549999500292598142e+00,1.586881961157350585e+00,2.333934497784050599e+00
1.468000000000000000e+03,3.183198232241949910e+01,3.496183933961633272e+01,3.338288787184895767e+01,2.549999495284651196e+00,1.586632650488551288e+00,2.333810015233793500e+00
1.469000000000000000e+03,3.183707062554115552e+01,3.496691403614199345e+01,3.338823343649317366e+01,2.549999490233271437e+00,1.586383470932015483e+00,2.333685553249810418e+00
1.470000000000000000e+03,3.184216082481162147e+01,3.497197942090211598e+01,3.339357573343968966e+01,2.549999485138148003e+00,1.586134422274831923e+00,2.333561111821620404e+00
1.471000000000000000e+03,3.184725291510589074e+01,3.497703566654202234e+01,3.339891477350546722e+01,2.549999479998963370e+00,1.585885504308787608e+00,2.333436690938760272e+00
1.472000000000000000e+03,3.185234689120575879e+01,3.498208293758486320e+01,3.340425056730996545e+01,2.549999474815400902e+00,1.585636716829985415e+00,2.333312290590785043e+00
1.473000000000000000e+03,3.185744274780173413e+01,3.498712139105664676e+01,3.340958312528410801e+01,2.549999469587140855e+00,1.585388059638497271e+00,2.333187910767260842e+00
1.474000000000000000e+03,3.186254047949491408e+01,3.499215117704562772e+01,3.341491245767883811e+01,2.549999464313861264e+00,1.585139532538064167e+00,2.333063551457773332e+00
1.475000000000000000e+03,3.186764008079881805e+01,3.499717243921359255e+01,3.342023857457287761e+01,2.549999458995241053e+00,1.584891135335821488e+00,2.332939212651923722e+00
1.476000000000000000e+03,3.187274154614115673e+01,3.500218531525248977e+01,3.342556148587997455e+01,2.549999453630956037e+00,1.584642867842051883e+00,2.332814894339327427e+00
1.477000000000000000e+03,3.187784486986555166e+01,3.500718993729427808e+01,3.343088120135576702e+01,2.549999448220678477e+00,1.584394729869961882e+00,2.332690596509615411e+00
1.478000000000000000e+03,3.188295004623316231e+01,3.501218643229185545e+01,3.343619773060403588e+01,2.549999442764081081e+00,1.584146721235485167e+00,2.332566319152432399e+00
1.479000000000000000e+03,3.188805706942414631e+01,3.501717492234916307e+01,3.344151108308258813e+01,2.549999437260832558e+00,1.583898841757100495e+00,2.332442062257439996e+00
1.480000000000000000e+03,3.189316593353915863e+01,3.502215552502853058e+01,3.344682126810872802e+01,2.549999431710602504e+00,1.583651091255670273e+00,2.332317825814312684e+00
1.481000000000000000e+03,3.189827663260051338e+01,3.502712835363285393e+01,3.345212829486445827e+01,2.549999426113056522e+00,1.583403469554293785e+00,2.332193609812738266e+00
1.482000000000000000e+03,3.190338916055334550e+01,3.503209351746103550e+01,3.345743217240124778e+01,2.549999420467857991e+00,1.583155976478171079e+00,2.332069414242420091e+00
1.483000000000000000e+03,3.190850351126649542e+01,3.503705112204106342e+01,3.346273290964463598e+01,2.549999414774672957e+00,1.582908611854476844e+00,2.331945239093076161e+00
1.484000000000000000e+03,3.191361967853327641e+01,3.504200126935025139e+01,3.346803051539853158e+01,2.549999409033159026e+00,1.582661375512251833e+00,2.331821084354436469e+00
1.485000000000000000e+03,3.191873765607199331e+01,3.504694405801279089e+01,3.347332499834921293e+01,2.549999403242976914e+00,1.582414267282294285e+00,2.331696950016244330e+00
1.486000000000000000e+03,3.192385743752632266e+01,3.505187958348427912e+01,3.347861636706924315e+01,2.549999397403782897e+00,1.582167286997068212e+00,2.331572836068259047e+00
1.487000000000000000e+03,3.192897901646542280e+01,3.505680793822050134e+01,3.348390463002101569e+01,2.549999391515231473e+00,1.581920434490614369e+00,2.331448742500250582e+00
1.488000000000000000e+03,3.193410238638379184e+01,3.506172921183125624e+01,3.348918979556017206e+01,2.549999385576977140e+00,1.581673709598469202e+00,2.331324669302004438e+00
1.489000000000000000e+03,3.193922754070091585e+01,3.506664349122876700e+01,3.349447187193888453e+01,2.549999379588671289e+00,1.581427112157592019e+00,2.331200616463316333e+00
1.490000000000000000e+03,3.194435447276078577e+01,3.507155086076226524e+01,3.349975086730891150e+01,2.549999373549962645e+00,1.581180642006295489e+00,2.331076583973998417e+00
1.491000000000000000e+03,3.194948317583103403e+01,3.507645140234449599e+01,3.350502678972456039e+01,2.549999367460499489e+00,1.580934298984180142e+00,2.330952571823872166e+00
1.492000000000000000e+03,3.195461364310196473e+01,3.508134519556882225e+01,3.351029964714545173e+01,2.549999361319928326e+00,1.580688082932074856e+00,2.330828580002774597e+00
1.493000000000000000e+03,3.195974586768528170e+01,3.508623231781619012e+01,3.351556944743919075e+01,2.549999355127891221e+00,1.580441993691984237e+00,2.330704608500554720e+00
1.494000000000000000e+03,3.196487984261267101e+01,3.509111284435901013e+01,3.352083619838388984e+01,2.549999348884030237e+00,1.580196031107036658e+00,2.330580657307072645e+00
1.495000000000000000e+03,3.197001556083412765e+01,3.509598684845605021e+01,3.352609990767056303e+01,2.549999342587988327e+00,1.579950195021435189e+00,2.330456726412203583e+00
1.496000000000000000e+03,3.197515301521619335e+01,3.510085440144270308e+01,3.353136058290547084e+01,2.549999336239400893e+00,1.579704485280413850e+00,2.330332815805833402e+00
1.497000000000000000e+03,3.198029219853991734e+01,3.510571557281486577e+01,3.353661823161232292e+01,2.549999329837901563e+00,1.579458901730194986e+00,2.330208925477860404e+00
1.498000000000000000e+03,3.198543310349868563e+01,3.511057043030636038e+01,3.354187286123437417e+01,2.549999323383130623e+00,1.579213444217952844e+00,2.330085055418196216e+00
1.499000000000000000e+03,3.199057572269597216e+01,3.511541903996408820e+01,3.354712447913643558e+01,2.549999316874715927e+00,1.578968112591775386e+00,2.329961205616762676e+00
1.500000000000000000e+03,3.199572004864288388e+01,3.512026146621760603e+01,3.355237309260687795e+01,2.549999310312288880e+00,1.578722906700628759e+00,2.329837376063494947e+00
1.501000000000000000e+03,3.200086607375699543e+01,3.512521406823476866e+01,3.355762186910447298e+01,2.549999303695477337e+00,1.578477813759865400e+00,2.329713566695428728e+00
1.502000000000000000e+03,3.200601379035433780e+01,3.513025533094889141e+01,3.356287388672287619e+01,2.549999297023909151e+00,1.578232835877200202e+00,2.329589777450228105e+00
1.503000000000000000e+03,3.201116319065484106e+01,3.513535131020692148e+01,3.356812906646732841e+01,2.549999290297205956e+00,1.577987976578968166e+00,2.329466008318525017e+00
1.504000000000000000e+03,3.201631426677418091e+01,3.514048994070464005e+01,3.357338735202779390e+01,2.549999283514992499e+00,1.577743237028192747e+00,2.329342259290781314e+00
1.505000000000000000e+03,3.202146701072245349e+01,3.514566427799424275e+01,3.357864869776842198e+01,2.549999276676888194e+00,1.577498617835152217e+00,2.329218530357390904e+00
1.506000000000000000e+03,3.202662141440129062e+01,3.515086965753684467e+01,3.358391306471187221e+01,2.549999269782512012e+00,1.577254119364304819e+00,2.329094821508708169e+00
1.507000000000000000e+03,3.203177746960118810e+01,3.515610267093473595e+01,3.358918041854988701e+01,2.549999262831478486e+00,1.577009741844889179e+00,2.328971132735067506e+00
1.508000000000000000e+03,3.203693516799868490e+01,3.516136069047691137e+01,3.359445072848080116e+01,2.549999255823403477e+00,1.576765485422290558e+00,2.328847464026783776e+00
1.509000000000000000e+03,3.204209450115377678e+01,3.516664161279781808e+01,3.359972396645783022e+01,2.549999248757900183e+00,1.576521350185727810e+00,2.328723815374168282e+00
1.510000000000000000e+03,3.204725546050715934e+01,3.517194370711957419e+01,3.360500010667085036e+01,2.549999241634576919e+00,1.576277336184640721e+00,2.328600186767520341e+00
1.511000000000000000e+03,3.205241803737765593e+01,3.517726551833853676e+01,3.361027912516970417e+01,2.549999234453042884e+00,1.576033443439151416e+00,2.328476578197144597e+00
1.512000000000000000e+03,3.205758222295983018e+01,3.518260580240976765e+01,3.361556099958188781e+01,2.549999227212904618e+00,1.575789671947039228e+00,2.328352989653337257e+00
1.513000000000000000e+03,3.206274800832139960e+01,3.518796348074577907e+01,3.362084570889272328e+01,2.549999219913765103e+00,1.575546021688655207e+00,2.328229421126400300e+00
1.514000000000000000e+03,3.206791538440113243e+01,3.519333760747723971e+01,3.362613323327163783e+01,2.549999212555226880e+00,1.575302492630451967e+00,2.328105872606634819e+00
1.515000000000000000e+03,3.207308434200654546e+01,3.519872734512941292e+01,3.363142355393187444e+01,2.549999205136890712e+00,1.575059084727603809e+00,2.327982344084348565e+00
1.516000000000000000e+03,3.207825487181185053e+01,3.520413194592053685e+01,3.363671665301441749e+01,2.549999197658354255e+00,1.574815797926016003e+00,2.327858835549849292e+00
1.517000000000000000e+03,3.208342696435606456e+01,3.520955073734761953e+01,3.364201251349147981e+01,2.549999190119213832e+00,1.574572632163877106e+00,2.327735346993452303e+00
1.518000000000000000e+03,3.208860061004128994e+01,3.521498311089520428e+01,3.364731111908562866e+01,2.549999182519059993e+00,1.574329587372867545e+00,2.327611878405476897e+00
1.519000000000000000e+03,3.209377579913093825e+01,3.522042851283129750e+01,3.365261245420007441e+01,2.549999174857489947e+00,1.574086663479148163e+00,2.327488429776248591e+00
1.520000000000000000e+03,3.209895252174835178e+01,3.522588643677924125e+01,3.365791650385884992e+01,2.549999167134088474e+00,1.573843860404154693e+00,2.327365001096098229e+00
1.521000000000000000e+03,3.210413076787553877e+01,3.523135641761128767e+01,3.366322325365484858e+01,2.549999159348446565e+00,1.573601178065251238e+00,2.327241592355365096e+00
1.522000000000000000e+03,3.210931052735181623e+01,3.523683802645883389e+01,3.366853268970484692e+01,2.549999151500147665e+00,1.573358616376260288e+00,2.327118203544391584e+00
1.523000000000000000e+03,3.211449178987302844e+01,3.524233086643320689e+01,3.367384479860950819e+01,2.549999143588774775e+00,1.573116175247919246e+00,2.326994834653528965e+00
1.524000000000000000e+03,3.211967454499065866e+01,3.524783456901852929e+01,3.367915956741786232e+01,2.549999135613913115e+00,1.572873854588266784e+00,2.326871485673138729e+00
1.525000000000000000e+03,3.212485878211103341e+01,3.525334879101752250e+01,3.368447698359575782e+01,2.549999127575133251e+00,1.572631654302959925e+00,2.326748156593585026e+00
1.526000000000000000e+03,3.213004449049500266e+01,3.525887321196499613e+01,3.368979703499795164e+01,2.549999119472021736e+00,1.572389574295554704e+00,2.326624847405243113e+00
1.527000000000000000e+03,3.213523165925756331e+01,3.526440753187141297e+01,3.369511970984295601e+01,2.549999111304146471e+00,1.572147614467739096e+00,2.326501558098492684e+00
1.528000000000000000e+03,3.214042027736764595e+01,3.526995146923926683e+01,3.370044499668997418e+01,2.549999103071083351e+00,1.571905774719545068e+00,2.326378288663725424e+00
1.529000000000000000e+03,3.214561033364823572e+01,3.527550475935807128e+01,3.370577288441832309e+01,2.549999094772402053e+00,1.571664054949525990e+00,2.326255039091338350e+00
1.530000000000000000e+03,3.215080181677650728e+01,3.528106715278825334e+01,3.371110336220848325e+01,2.549999086407670479e+00,1.571422455054915179e+00,2.326131809371736914e+00
1.531000000000000000e+03,3.215599471528422271e+01,3.528663841405383295e+01,3.371643641952515225e+01,2.549999077976454309e+00,1.571180974931763119e+00,2.326008599495335893e+00
1.532000000000000000e+03,3.216118901755825021e+01,3.529221832047851137e+01,3.372177204610158441e+01,2.549999069478321445e+00,1.570939614475058033e+00,2.325885409452556285e+00
1.533000000000000000e+03,3.216638471184153047e+01,3.529780666113999388e+01,3.372711023192520230e+01,2.549999060912826021e+00,1.570698373578834017e+00,2.325762239233831963e+00
1.534000000000000000e+03,3.217158178623372322e+01,3.530340323593852503e+01,3.373245096722430247e+01,2.549999052279532830e+00,1.570457252136269188e+00,2.325639088829599022e+00
1.535000000000000000e+03,3.217678022869273491e+01,3.530900785476364234e+01,3.373779424245596203e+01,2.549999043578001334e+00,1.570216250039769168e+00,2.325515958230307323e+00
1.536000000000000000e+03,3.218198002703597638e+01,3.531462033674398526e+01,3.374314004829453495e+01,2.549999034807781229e+00,1.569975367181044357e+00,2.325392847426413390e+00
1.537000000000000000e+03,3.218718116894209658e+01,3.532024050958243322e+01,3.374848837562139181e+01,2.549999025968427979e+00,1.569734603451180988e+00,2.325269756408382182e+00
1.538000000000000000e+03,3.219238364195295787e+01,3.532586820895183877e+01,3.375383921551527067e+01,2.549999017059492612e+00,1.569493958740698636e+00,2.325146685166686655e+00
1.539000000000000000e+03,3.219758743347594532e+01,3.533150327794434276e+01,3.375919255924320339e+01,2.549999008080524376e+00,1.569253432939608395e+00,2.325023633691812197e+00
1.540000000000000000e+03,3.220279253078653170e+01,3.533714556657221806e+01,3.376454839825210996e+01,2.549998999031067193e+00,1.569013025937462613e+00,2.324900601974248193e+00
1.541000000000000000e+03,3.220799892103125472e+01,3.534279493131079875e+01,3.376990672416099670e+01,2.549998989910665870e+00,1.568772737623400859e+00,2.324777590004496908e+00
1.542000000000000000e+03,3.221320659123103525e+01,3.534845123467911066e+01,3.377526752875355243e+01,2.549998980718864328e+00,1.568532567886193663e+00,2.324654597773066822e+00
1.543000000000000000e+03,3.221841552828475130e+01,3.535411434486386639e+01,3.378063080397124196e+01,2.549998971455198049e+00,1.568292516614277377e+00,2.324531625270476187e+00
1.544000000000000000e+03,3.222362571897341610e+01,3.535978413537405629e+01,3.378599654190706048e+01,2.549998962119207846e+00,1.568052583695791036e+00,2.324408672487252137e+00
1.545000000000000000e+03,3.222883714996459048e+01,3.536546048471338111e+01,3.379136473479921676e+01,2.549998952710428313e+00,1.567812769018606112e+00,2.324285739413931573e+00
1.546000000000000000e+03,3.223404980781748463e+01,3.537114327609975817e+01,3.379673537502571179e+01,2.549998943228390047e+00,1.567573072470356266e+00,2.324162826041059393e+00
1.547000000000000000e+03,3.223926367898810241e+01,3.537683239718611361e+01,3.380210845509888173e+01,2.549998933672624535e+00,1.567333493938464883e+00,2.324039932359189375e+00
1.548000000000000000e+03,3.224447874983513884e+01,3.538252773980903498e+01,3.380748396766026787e+01,2.549998924042660597e+00,1.567094033310167278e+00,2.323917058358885068e+00
1.549000000000000000e+03,3.224969500662624711e+01,3.538822919975927306e+01,3.381286190547597670e+01,2.549998914338024392e+00,1.566854690472535783e+00,2.323794204030719346e+00
1.550000000000000000e+03,3.225491243554449028e+01,3.539393667656143094e+01,3.381824226143196910e+01,2.549998904558237633e+00,1.566615465312499067e+00,2.323671369365271300e+00
1.551000000000000000e+03,3.226013102269550359e+01,3.539965007328318336e+01,3.382362502853002439e+01,2.549998894702822483e+00,1.566376357716861234e+00,2.323548554353134232e+00
1.552000000000000000e+03,3.226535075411509723e+01,3.540536929634705388e+01,3.382901019988359081e+01,2.549998884771298435e+00,1.566137367572320915e+00,2.323425758984904999e+00
1.553000000000000000e+03,3.227057161577696576e+01,3.541109425535720590e+01,3.383439776871396987e+01,2.549998874763181433e+00,1.565898494765483928e+00,2.323302983251193332e+00
1.554000000000000000e+03,3.227579359360093747e+01,3.541682486294007504e+01,3.383978772834667126e+01,2.549998864677985644e+00,1.565659739182883481e+00,2.323180227142616516e+00
1.555000000000000000e+03,3.228101667346151515e+01,3.542256103459092031e+01,3.384518007220791702e+01,2.549998854515223012e+00,1.565421100710991276e+00,2.323057490649801160e+00
1.556000000000000000e+03,3.228624084119689286e+01,3.542830268853852971e+01,3.385057479382145829e+01,2.549998844274405041e+00,1.565182579236229943e+00,2.322934773763382754e+00
1.557000000000000000e+03,3.229146608261798690e+01,3.543404974561279630e+01,3.385597188680538494e+01,2.549998833955035238e+00,1.564944174644987918e+00,2.322812076474006115e+00
1.558000000000000000e+03,3.229669238351802107e+01,3.543980212912163807e+01,3.386137134486912714e+01,2.549998823556621108e+00,1.564705886823629433e+00,2.322689398772324942e+00
1.559000000000000000e+03,3.230191972968209058e+01,3.544555976473671421e+01,3.386677316181070552e+01,2.549998813078664828e+00,1.564467715658502733e+00,2.322566740649003147e+00
1.560000000000000000e+03,3.230714810689693905e+01,3.545132258038048434e+01,3.387217733151385346e+01,2.549998802520665908e+00,1.564229661035954289e+00,2.322444102094712193e+00
1.561000000000000000e+03,3.231237750096212835e+01,3.545698834923020826e+01,3.387758107192452428e+01,2.549998791882121640e+00,1.563991727592724867e+00,2.322321483119996977e+00
1.562000000000000000e+03,3.231760789769651865e+01,3.546257595655890071e+01,3.388298167950662076e+01,2.549998781162529760e+00,1.563753914366234898e+00,2.322198883735112851e+00
1.563000000000000000e+03,3.232283928295365882e+01,3.546811520644286730e+01,3.388837922398676739e+01,2.549998770361380451e+00,1.563516219861300183e+00,2.322076303930533214e+00
1.564000000000000000e+03,3.232807164262860766e+01,3.547361668458191275e+01,3.389377375518014190e+01,2.549998759478165677e+00,1.563278643471493146e+00,2.321953743696785644e+00
1.565000000000000000e+03,3.233330496266916754e+01,3.547908647923024716e+01,3.389916531354001705e+01,2.549998748512373847e+00,1.563041184798511285e+00,2.321831203024438572e+00
1.566000000000000000e+03,3.233853922908610201e+01,3.548452867661002585e+01,3.390455393368446124e+01,2.549998737463490261e+00,1.562803843536784809e+00,2.321708681904087079e+00
1.567000000000000000e+03,3.234377442796341739e+01,3.548994625999358732e+01,3.390993964614283840e+01,2.549998726330997556e+00,1.562566619431897452e+00,2.321586180326348892e+00
1.568000000000000000e+03,3.234901054546840982e+01,3.549534152737431469e+01,3.391532247837645286e+01,2.549998715114377923e+00,1.562329512261272590e+00,2.321463698281859500e+00
1.569000000000000000e+03,3.235424756786178335e+01,3.550071631680748396e+01,3.392070245543843043e+01,2.549998703813109557e+00,1.562092521823748470e+00,2.321341235761273936e+00
1.570000000000000000e+03,3.235948548150749104e+01,3.550607213947690610e+01,3.392607960042812465e+01,2.549998692426667546e+00,1.561855647933427127e+00,2.321218792755260107e+00
1.571000000000000000e+03,3.236472427288249776e+01,3.551141026486238417e+01,3.393145393482129180e+01,2.549998680954525199e+00,1.561618890415735539e+00,2.321096369254501024e+00
1.572000000000000000e+03,3.236996392858625882e+01,3.551673177764022427e+01,3.393682547871828348e+01,2.549998669396155382e+00,1.561382249104794173e+00,2.320973965249694349e+00
1.573000000000000000e+03,3.237520443535002101e+01,3.552203761739968968e+01,3.394219425103544552e+01,2.549998657751026521e+00,1.561145723841583788e+00,2.320851580731549735e+00
1.574000000000000000e+03,3.238044578004604546e+01,3.552732860765014777e+01,3.394756026965819018e+01,2.549998646018603043e+00,1.560909314472600506e+00,2.320729215690789271e+00
1.575000000000000000e+03,3.238568794969619091e+01,3.553260547712936557e+01,3.395292355156358610e+01,2.549998634198350711e+00,1.560673020848873715e+00,2.320606870118147036e+00
1.576000000000000000e+03,3.239093093148061087e+01,3.553786887606426603e+01,3.395828411292141169e+01,2.549998622289729955e+00,1.560436842825215331e+00,2.320484544004371763e+00
1.577000000000000000e+03,3.239617471274595317e+01,3.554311938892305989e+01,3.396364196917873812e+01,2.549998610292198098e+00,1.560200780259629605e+00,2.320362237340217071e+00
1.578000000000000000e+03,3.240141928101321867e+01,3.554835754438092721e+01,3.396899713513095520e+01,2.549998598205215128e+00,1.559964833012854601e+00,2.320239950116453898e+00
1.579000000000000000e+03,3.240666462398571213e+01,3.555358382329765021e+01,3.397434962498228828e+01,2.549998586028229486e+00,1.559729000947990718e+00,2.320117682323863839e+00
1.580000000000000000e+03,3.241191072955582797e+01,3.555879866519453003e+01,3.397969945239764655e+01,2.549998573760697607e+00,1.559493283930207141e+00,2.319995433953234265e+00
1.581000000000000000e+03,3.241715758581246831e+01,3.556400247366455147e+01,3.398504663054821862e+01,2.549998561402063935e+00,1.559257681826488051e+00,2.319873204995369864e+00
1.582000000000000000e+03,3.242240518104737390e+01,3.556919562079614394e+01,3.399039117215100703e+01,2.549998548951777799e+00,1.559022194505429226e+00,2.319750995441081542e+00
1.583000000000000000e+03,3.242765350376159716e+01,3.557437845083646266e+01,3.399573308950316175e+01,2.549998536409281424e+00,1.558786821837072178e+00,2.319628805281191308e+00
1.584000000000000000e+03,3.243290254267119366e+01,3.557955128335555628e+01,3.400107239451293850e+01,2.549998523774016590e+00,1.558551563692755604e+00,2.319506634506533160e+00
