time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
1.109000000000000000e+03,5.544690107645165852e-11,4.279146849150507924e-12,1.018156548627386849e-16,4.371783361810343062e-18
1.110000000000000000e+03,5.535043323594748529e-11,4.279087638712006142e-12,1.019636346767209139e-16,4.371783361810343062e-18
1.111000000000000000e+03,5.523602840634956394e-11,4.279104555980149508e-12,1.020129612813816651e-16,4.373859422955573843e-18
1.112000000000000000e+03,5.506680773613182348e-11,4.279104555980149508e-12,1.021116144907031430e-16,4.373859422955573843e-18
1.113000000000000000e+03,5.493275763276456601e-11,4.279079180077934459e-12,1.023212525605112771e-16,4.375935484100805394e-18
1.114000000000000000e+03,5.483136591290132569e-11,4.279079180077934459e-12,1.024199057698327549e-16,4.375935484100805394e-18
1.115000000000000000e+03,5.473570197106801739e-11,4.279036886907576851e-12,1.025678855838149840e-16,4.384239728681730058e-18
1.116000000000000000e+03,5.465953257200326127e-11,4.279045345541647727e-12,1.026295438396409138e-16,4.386315789826961609e-18
1.117000000000000000e+03,5.459813481101570646e-11,4.279062262809791093e-12,1.029008401652749901e-16,4.394620034407885503e-18
1.118000000000000000e+03,5.453105951566515189e-11,4.279036886907576851e-12,1.029501667699357290e-16,4.394620034407885503e-18
1.119000000000000000e+03,5.440354108899869139e-11,4.279019969639433485e-12,1.030056592001790448e-16,4.403443294275118055e-18
1.120000000000000000e+03,5.429566793610157992e-11,4.279011511005361802e-12,1.030179908513442234e-16,4.403443294275118055e-18
1.121000000000000000e+03,5.411750389317042832e-11,4.278994593737218436e-12,1.032152972699872037e-16,4.403443294275118055e-18
1.122000000000000000e+03,5.399616543753627106e-11,4.278952300566860021e-12,1.033139504793086815e-16,4.403443294275118055e-18
1.123000000000000000e+03,5.385628706880521698e-11,4.278952300566860021e-12,1.033632770839694327e-16,4.403443294275118055e-18
1.124000000000000000e+03,5.375866362396167218e-11,4.278926924664644972e-12,1.034126036886301716e-16,4.411747538856041949e-18
1.125000000000000000e+03,5.367998204155045022e-11,4.278926924664644972e-12,1.035605835026123760e-16,4.420051783436966613e-18
1.126000000000000000e+03,5.359290976676204644e-11,4.278935383298716655e-12,1.036623196247251546e-16,4.420051783436966613e-18
1.127000000000000000e+03,5.353422516378867370e-11,4.278910007396501605e-12,1.039952742061851484e-16,4.420051783436966613e-18
1.128000000000000000e+03,5.344911239201051289e-11,4.278910007396501605e-12,1.040939274155066262e-16,4.428356028017892048e-18
1.129000000000000000e+03,5.336982788559614223e-11,4.278910007396501605e-12,1.041925806248281163e-16,4.428356028017892048e-18
1.130000000000000000e+03,5.322849245052414222e-11,4.278867714226143190e-12,1.043405604388103454e-16,4.428356028017892048e-18
