time_s,q2_center_T,q1_center_T,q2_surface_T,q1_surface_T,q2_center_C,q1_center_C,q2_surface_C,q1_surface_C
369,28.046625659369493,28.091646431593514,28.872563732179522,29.138474196149033,2.5499999999999998,2.5499999999999998,2.0436259339570242,2.0033691304146326
370,28.047137700458894,28.092560784588517,28.875925869895372,29.142722138369194,2.5499999999999998,2.5499999999999998,2.0430482115496691,2.0027240979293066
371,28.047653161042465,28.093480482634149,28.879293377454434,29.146976415785769,2.5499999999999998,2.5499999999999998,2.0424715749196203,2.0020801688863235
372,28.048172050739272,28.09440553916928,28.882666085406953,29.151236798153395,2.5499999999999998,2.5499999999999998,2.0418960196590827,2.0014373386896502
373,28.048694379199624,28.095335967581089,28.886043848407617,29.155503088505789,2.5499999999999998,2.5499999999999998,2.0413215414007069,2.0007956027803324
374,28.049220156101292,28.096271781194144,28.889426541274982,29.159775116432517,2.5499999999999998,2.5499999999999998,2.0407481358157415,2.0001549566349524
375,28.049749391144658,28.097212993259454,28.892814054583241,29.164052733014955,2.5499999999999998,2.5499999999999998,2.0401757986119442,1.9995153957643965
376,28.050282094048193,28.098159616944049,28.896206291766422,29.16833580698156,2.5499999999999998,2.5499999999999998,2.0396045255320696,1.998876915712861
377,28.050818274543641,28.09911166532066,28.899603166949724,29.172624221846416,2.5499999999999998,2.5499999999999998,2.0390343123526176,1.9982395120570351
378,28.051357942371439,28.1000691513578,28.903004603433175,29.176917873570087,2.5499999999999998,2.5499999999999998,2.0384651548828567,1.9976031804053849
379,28.051901107276436,28.101032087910074,28.906410532418537,29.181216668681454,2.5499999999999998,2.5499999999999998,2.0378970489639863,1.9969679163975316
380,28.052447779003931,28.102000487708903,28.909820891998894,29.185520522764584,2.5499999999999998,2.5499999999999998,2.0373299904684301,1.996333715703692
381,28.052997967293585,28.102974363353475,28.913235625736849,29.189829359231624,2.5499999999999998,2.5499999999999998,2.0367639752988089,1.9957005740241835
382,28.053551681875529,28.103953727302152,28.91665468217121,29.194143108324297,2.5499999999999998,2.5499999999999998,2.0361989993874681,1.9950684870889686
383,28.054108932464977,28.104938591864219,28.920078014153209,29.198461706260435,2.5499999999999998,2.5499999999999998,2.0356350586958194,1.9944374506572353
384,28.054669728759727,28.105928969191879,28.923505578612335,29.202785094503419,2.5499999999999998,2.5499999999999998,2.0350721492140829,1.9938074605169989
385,28.055234080433809,28.106924871272795,28.926937335759455,29.207113219159151,2.5499999999999994,2.5499999999999998,2.034510266960516,1.9931785124847317
386,28.055801997133354,28.107926309922803,28.930373248777176,29.211446030446854,2.5499999999999994,2.5499999999999998,2.0339494079810159,1.9925506024050101
387,28.056373488472701,28.108933296779107,28.933813283605684,29.215783482255894,2.5499999999999998,2.5499999999999998,2.0333895683487784,1.9919237261501817
388,28.056948564029977,28.109945843293865,28.937257408569156,29.22012553177353,2.5499999999999998,2.5499999999999998,2.032830744163844,1.9912978796200471
389,28.057527233342988,28.11096396072811,28.940705594173817,29.224472139150219,2.5499999999999989,2.5499999999999998,2.0322729315527477,1.9906730587415522
390,28.058109505905115,28.11198766014606,28.944157812913769,29.228823267198791,2.5499999999999998,2.5499999999999998,2.0317161266681731,1.9900492594684887
391,28.058695391161244,28.113016952409758,28.947614039036068,29.233178881139164,2.5500000000000003,2.5499999999999998,2.0311603256885822,1.9894264777812094
392,28.059284898503854,28.114051848174075,28.951074248389741,29.237538948370347,2.5499999999999998,2.5499999999999998,2.0306055248178994,1.9888047096863466
393,28.05987803726924,28.115092357882101,28.954538418284301,29.241903438273901,2.5500000000000003,2.5499999999999998,2.0300517202851993,1.9881839512165427
394,28.060474816733301,28.116138491760953,28.958006527244439,29.246272322039935,2.5499999999999994,2.5499999999999998,2.0294989083443307,1.9875641984301855
395,28.061075246109155,28.117190259817743,28.961478555175201,29.25064557250402,2.5499999999999994,2.5499999999999998,2.0289470852738107,1.9869454474111503
396,28.061679334541601,28.118247671836262,28.964954482823142,29.255023164019043,2.5499999999999998,2.5499999999999998,2.0283962473762518,1.9863276942685524
397,28.062287091106736,28.119310737373695,28.968434292252546,29.259405072320654,2.5499999999999998,2.5499999999999998,2.0278463909784854,1.985710935136493
398,28.062898524805135,28.120379465757821,28.971917966177909,29.263791274415176,2.5499999999999994,2.5499999999999998,2.0272975124308763,1.9850951661738241
399,28.063513644562644,28.121453866084501,28.97540548841944,29.268181748479854,2.5499999999999994,2.5499999999999998,2.0267496081074592,1.9844803835639095
400,28.064132459223529,28.122533947215494,28.978896843420934,29.272576473767565,2.5500000000000003,2.5499999999999998,2.0262026744053676,1.9838665835143909
401,28.064754977551079,28.123619717776851,28.982392016460164,29.276975430531127,2.5500000000000003,2.5499999999999998,2.0256567077448229,1.9832537622569597
402,28.06538120822221,28.12471118615731,28.985890993438197,29.281378599944965,2.5499999999999998,2.5499999999999998,2.0251117045687468,1.982641916047138
403,28.066011159826552,28.125808360507264,28.989393760898786,29.285785964037022,2.5499999999999989,2.5499999999999998,2.0245676613426102,1.9820310411640492
404,28.066644840863265,28.126911248737972,28.992900305954073,29.290197505627589,2.5499999999999994,2.5499999999999998,2.0240245745541716,1.9814211339102086
405,28.067282259739059,28.128019858520986,28.996410616259965,29.294613208270746,2.5499999999999998,2.5499999999999998,2.0234824407132717,1.9808121906113045
406,28.067923424766335,28.12913419728816,28.99992467999267,29.299033056206245,2.5499999999999998,2.5499999999999998,2.0229412563516327,1.9802042076159889
407,28.068568344157857,28.130254272231802,29.003442485678203,29.303457034310917,2.5499999999999994,2.5499999999999998,2.0224010180225043,1.9795971812956734
408,28.069217026032184,28.131380090305043,29.006964022455929,29.30788512805572,2.5499999999999989,2.5499999999999998,2.0218617223007627,1.9789911080443197
409,28.069869478403344,28.132511658222732,29.010489279729487,29.312317323466353,2.5499999999999989,2.5499999999999998,2.0213233657823637,1.9783859842782405
410,28.070525709182903,28.133648982462333,29.014018247277971,29.316753607085769,2.5499999999999994,2.5499999999999998,2.0207859450842878,1.9777818064359001
411,28.071185726183984,28.134792069265426,29.017550915384263,29.321193965942509,2.5499999999999998,2.5499999999999998,2.0202494568445331,1.9771785709777201
412,28.071849537108225,28.135940924639197,29.02108727450543,29.325638387518939,2.5499999999999998,2.5499999999999998,2.0197138977215325,1.9765762743858828
413,28.072517149554333,28.137095554358282,29.024627315480934,29.330086859722989,2.5500000000000003,2.5499999999999998,2.0191792643942681,1.9759749131641415
414,28.0731885710154,28.13825596396693,29.028171029471988,29.334539370862046,2.5500000000000003,2.5499999999999998,2.0186455535620307,1.9753744838376348
415,28.073863808871611,28.13942215878118,29.031718407850441,29.338995909617918,2.5500000000000003,2.5499999999999998,2.0181127619440762,1.9747749829526957
416,28.074542870399544,28.14059414389148,29.035269442303235,29.343456465025415,2.5500000000000003,2.5499999999999998,2.0175808862796778,1.9741764070766692
417,28.075225762762702,28.14177192416545,29.038824124726641,29.347921026450969,2.5499999999999998,2.5499999999999998,2.0170499233277539,1.9735787527977349
418,28.075912493013423,28.142955504250668,29.042382447234598,29.352389583573299,2.5499999999999994,2.5499999999999998,2.0165198698667428,1.9729820167247218
419,28.076603068097228,28.144144888577905,29.045944402193644,29.356862126365574,2.5499999999999989,2.5499999999999998,2.0159907226945317,1.9723861954869355
420,28.077297494845364,28.145340081364164,29.049509982137817,29.361338645077751,2.5499999999999998,2.5499999999999998,2.0154624786281303,1.9717912857339799
421,28.077995780032705,28.146541086622143,29.053019690834397,29.365739242832795,2.5499999999999998,2.5499999999999998,2.014935107911267,1.9711972871233496
422,28.078697930164392,28.147747908140396,29.056484595116597,29.370078731835914,2.5499999999999998,2.5499999999999998,2.0144085790826587,1.9706041958103115
423,28.079403951792756,28.148960549521735,29.059922063907873,29.374380461647309,2.5499999999999998,2.5499999999999998,2.0138828896382428,1.9700120076368381
424,28.080113851306169,28.150179014163854,29.063338274838866,29.378652751567202,2.5499999999999998,2.5499999999999998,2.0133580372042825,1.9694207190222977
425,28.080827634982299,28.151403305268879,29.066736786396046,29.382900402745065,2.5499999999999998,2.5499999999999998,2.0128340193652483,1.9688303265363041
426,28.081545308988531,28.152633425847402,29.070119994195512,29.387126649607357,2.5499999999999998,2.5499999999999989,2.0123108336650559,1.968240826826021
427,28.082266879382352,28.153869378722344,29.073489650522742,29.391333862835548,2.5499999999999998,2.5499999999999998,2.0117884776163342,1.9676522165898653
428,28.082992352111958,28.155111166533022,29.076847110411055,29.395523876264949,2.5499999999999998,2.5499999999999998,2.0112669487085979,1.967064492565197
429,28.083721733016869,28.156358791739208,29.080193459623551,29.399698162940123,2.5499999999999998,2.5499999999999994,2.0107462444145789,1.9664776515216167
430,28.084455027828589,28.157612256625278,29.083529595517064,29.403857939397955,2.5499999999999998,2.5500000000000003,2.0102263621952963,1.9658916902569297
431,28.085192242171448,28.158871563304253,29.086856273444791,29.408004232114052,2.5499999999999998,2.5500000000000007,2.0097072995037681,1.9653066055945225
432,28.085933381563461,28.160136713722,29.090174140974742,29.412137922211461,2.5499999999999998,2.5500000000000003,2.0091890537881136,1.9647223943815491
433,28.086678451417182,28.161407709661308,29.093483761889019,29.41625977645726,2.5499999999999998,2.5499999999999994,2.0086716224940817,1.964139053487624
434,28.087427457040768,28.162684552746057,29.096785631661042,29.420370469938984,2.5499999999999998,2.5499999999999998,2.0081550030669333,1.9635565798038306
435,28.088180403638962,28.163967244445306,29.100080190733447,29.424470602876436,2.5499999999999998,2.5499999999999994,2.0076391929531727,1.9629749702419508
436,28.08893729631426,28.165255786077363,29.103367833546713,29.428560713301636,2.5499999999999998,2.5500000000000003,2.0071241896018388,1.9623942217338453
437,28.089698140067917,28.166550178813871,29.106648915772531,29.432641287014853,2.5499999999999998,2.5499999999999998,2.0066099904656522,1.9618143312309377
438,28.090462939801295,28.167850423683774,29.109923760224728,29.436712765462218,2.5499999999999998,2.5499999999999998,2.0060965930019696,1.9612352957037804
439,28.091231700316989,28.169156521577381,29.113192661922039,29.440775552022448,2.5499999999999998,2.5499999999999994,2.0055839946736604,1.9606571121416783
440,28.092004426320045,28.170468473250175,29.116455891679706,29.444830017037784,2.5499999999999998,2.5499999999999998,2.0050721929497803,1.9600797775523635
441,28.092781122419371,28.171786279326756,29.119713698989237,29.448876502074814,2.5499999999999998,2.5500000000000003,2.0045611853061418,1.9595032889616963
442,28.093561793129002,28.173109940304666,29.122966314605229,29.452915323417589,2.5499999999999998,2.5499999999999998,2.0040509692258479,1.9589276434133986
443,28.094346442869394,28.174439456558112,29.126213952800313,29.456946774979933,2.5499999999999998,2.5499999999999994,2.0035415421997347,1.9583528379688122
444,28.095135075968848,28.175774828341627,29.12945681324662,29.460971130773615,2.5499999999999998,2.5499999999999998,2.0030329017267698,1.9577788697066705
445,28.095927696664905,28.177116055793761,29.132695082480588,29.464988647005207,2.5499999999999998,2.5499999999999989,2.0025250453143766,1.9572057357228894
446,28.096724309105696,28.178463138940554,29.135928935552737,29.468999563894712,2.5499999999999998,2.5500000000000003,2.0020179704787826,1.9566334331303663
447,28.097524917351326,28.179816077699073,29.139158536814968,29.473004107252866,2.5499999999999998,2.5499999999999994,2.0015116747452195,1.956061959058796
448,28.098329525375373,28.181174871880742,29.142384040960742,29.477002489831559,2.5499999999999998,2.5499999999999994,2.0010061556481431,1.9554913106544862
449,28.099138137066241,28.182539521194705,29.145605594035214,29.480994912494264,2.5499999999999998,2.5499999999999994,2.0005014107314638,1.954921485080191
450,28.099950756228619,28.183910025251024,29.148823334062044,29.484981565256714,2.5499999999999998,2.5499999999999998,1.9999974375486886,1.9543524795149452
451,28.100767386584884,28.185286383563774,29.152037391796267,29.488962628211954,2.5499999999999998,2.5499999999999994,1.9994942336630688,1.9537842911539047
452,28.101588031776522,28.186668595554135,29.155247891320951,29.492938272335863,2.5500000000000003,2.5499999999999994,1.9989917966477389,1.953216917208193
453,28.102412695365555,28.188056660553265,29.158454950623558,29.496908660232098,2.5500000000000003,2.5499999999999998,1.9984901240858322,1.9526503549047536
454,28.103241380835918,28.189450577805093,29.161658682012771,29.500873946760503,2.5500000000000003,2.5499999999999994,1.9979892135705652,1.9520846014862023
455,28.104074091594875,28.190850346469016,29.16485919254459,29.504834279609902,2.5499999999999998,2.5499999999999998,1.997489062705317,1.9515196542106876
456,28.104910830974429,28.192255965622376,29.168056584520155,29.508789799818828,2.5499999999999994,2.5499999999999994,1.9969896691037321,1.9509555103517595
457,28.105751602232566,28.1936674342628,29.171250955546128,29.512740642247859,2.5499999999999994,2.5499999999999998,1.9964910303896957,1.9503921671982203
458,28.106596408554744,28.195084751310375,29.174442399206086,29.516686936003531,2.5500000000000007,2.5499999999999994,1.9959931441974859,1.9498296220540086
459,28.107445253055062,28.196507915609669,29.177631004991802,29.520628804822998,2.5500000000000007,2.5499999999999998,1.9954960081717066,1.949267872238059
460,28.108298138777627,28.197936925931394,29.180816858831818,29.524566367422679,2.5499999999999998,2.5500000000000003,1.9949996199674009,1.9487069150841816
461,28.109155068697731,28.199371780974079,29.18400004317979,29.528499737826849,2.5499999999999994,2.5499999999999989,1.9945039772500275,1.948146747940934
462,28.11001604572299,28.200812479365247,29.18718063727022,29.532429025639658,2.5499999999999994,2.5499999999999989,1.9940090776954904,1.9475873681715012
463,28.110881072694642,28.202259019662414,29.190358717366969,29.536354336317693,2.5499999999999998,2.5500000000000003,1.9935149189901666,1.9470287731535727
464,28.111750152388247,28.203711400353843,29.193534356780713,29.540275771417686,2.5500000000000003,2.5499999999999998,1.9930214988308586,1.9464709602792312
465,28.11262328751544,28.205169619859007,29.196707626339659,29.544193428819831,2.5499999999999998,2.5499999999999994,1.9925288149248919,1.9459139269548267
466,28.113500480723761,28.206633676528813,29.19987859411831,29.54810740294128,2.5499999999999998,2.5499999999999998,1.9920368649899756,1.9453576706008668
467,28.114381734598979,28.208103568645328,29.203047326048043,29.552017784919524,2.5499999999999998,2.5500000000000007,1.9915456467543453,1.9448021886519054
468,28.115267051664166,28.209579294421335,29.206213885592447,29.5559246627909,2.5499999999999998,2.5499999999999994,1.9910551579565994,1.9442474785564245
469,28.116156434382081,28.211060851999576,29.209378334224493,29.559828121655496,2.5499999999999994,2.5499999999999998,1.9905653963458052,1.9436935377767315
470,28.11704988515433,28.212548239451639,29.212540731303466,29.563728243828209,2.5499999999999994,2.5500000000000003,1.9900763596813973,1.9431403637888465
471,28.117947406322866,28.214041454776641,29.215701134294484,29.567625108983549,2.5499999999999998,2.5499999999999994,1.9895880457331971,1.9425879540823949
472,28.118849000169856,28.215540495899443,29.218859598839035,29.57151879428308,2.5500000000000003,2.5499999999999998,1.9891004522813784,1.9420363061605028
473,28.119754668917974,28.217045360668656,29.222016178825125,29.575409374499145,2.5500000000000003,2.5499999999999998,1.9886135771164335,1.9414854175396938
474,28.120664414731081,28.218556046854435,29.225170926522363,29.579296922129735,2.5499999999999994,2.5499999999999998,1.9881274180391617,1.9409352857497815
475,28.121578239713298,28.220072552145883,29.228323892587451,29.583181507504595,2.5499999999999994,2.5499999999999998,1.987641972860611,1.9403859083337722
476,28.122496145910144,28.221594874148405,29.231475126218438,29.587063198887424,2.5499999999999994,2.5499999999999998,1.9871572394020762,1.9398372828477606
477,28.123418135306661,28.223123010380601,29.234624675114823,29.590942062566963,2.5499999999999994,2.5499999999999994,1.9866732154950246,1.9392894068608313
478,28.124344209830578,28.224656958271012,29.237772585738025,29.594818162945902,2.5499999999999998,2.5500000000000003,1.9861898989811284,1.938742277954961
479,28.125274371347899,28.226196715154877,29.240918903149357,29.598691562623621,2.5500000000000003,2.5499999999999994,1.9857072877121482,1.9381958937249208
480,28.126208621664567,28.227742278270494,29.244063671174803,29.602562322474597,2.5499999999999994,2.5499999999999998,1.9852253795499317,1.9376502517781766
481,28.127146962579872,28.229293644759775,29.247288401000205,29.606539374861484,2.5499999999999998,2.5499999999999998,1.9847442183590149,1.9371053572320949
482,28.128089395666706,28.230850811647276,29.250577960103264,29.610602578188061,2.5499999999999998,2.5499999999999998,1.9842638382889315,1.936561206381133
483,28.129035922599709,28.232413775862096,29.253908590309315,29.614720154954643,2.5499999999999998,2.5499999999999998,1.9837842335100961,1.9360177946911341
484,28.129986544935331,28.23398253421669,29.257271859400724,29.618880809572929,2.5499999999999998,2.5499999999999998,1.9833053999189536,1.9354751190419495
485,28.130941264165394,28.23555708340713,29.260662920363846,29.623078040799161,2.5499999999999998,2.5499999999999998,1.9828273339420326,1.9349331766540003
486,28.131900081716047,28.237137420009063,29.264078522260423,29.627307481258907,2.5499999999999998,2.5499999999999998,1.9823500322890943,1.9343919649060515
487,28.132862998946578,28.238723540473618,29.267516290244295,29.631565939445458,2.5499999999999998,2.5499999999999998,1.9818734918520484,1.9338514812695329
488,28.133830017148231,28.240315441123382,29.270974396678241,29.635850954650806,2.5499999999999998,2.5499999999999998,1.9813977096535795,1.9333117232779764
489,28.13480113754283,28.241913118148382,29.274451378124098,29.640160556794854,2.5499999999999998,2.5499999999999998,1.9809226828159183,1.9327726885104763
490,28.135776361281483,28.243516567602153,29.277946032772935,29.644493124583253,2.5499999999999994,2.5499999999999998,1.9804484085416438,1.9322343745818908
491,28.13675568944317,28.245125785397846,29.281457350193293,29.648847294654519,2.5500000000000003,2.5499999999999998,1.9799748840996412,1.9316967791365283
492,28.137739123033256,28.246740767304431,29.28498446687572,29.653221901066814,2.5499999999999994,2.5499999999999998,1.9795021068154255,1.9311598998439155
493,28.138726662982048,28.248361508943045,29.28852663435563,29.657615932770661,2.5500000000000003,2.5499999999999998,1.9790300740637581,1.9306237343957999
494,28.139718310143241,28.249988005783457,29.29208319662763,29.662028502790395,2.5499999999999998,2.5499999999999998,1.9785587832630713,1.9300882805039492
495,28.140714065292421,28.251620253140601,29.295653573416242,29.666458825521016,2.5499999999999998,2.5499999999999998,1.9780882318710569,1.929553535898517
496,28.141713929125505,28.25325824617131,29.299237246616606,29.670906199302127,2.5500000000000003,2.5499999999999998,1.9776184173809475,1.9290194983267575
497,28.142717902257193,28.25490197987126,29.302833750095587,29.675369992817703,2.5500000000000003,2.5499999999999998,1.9771493373185194,1.9284861655520178
498,28.143725985219419,28.25655144907191,29.306442662115849,29.679849634557169,2.5499999999999998,2.5499999999999998,1.9766809892397204,1.927953535352928
499,28.144738178459768,28.258206648437891,29.310063599163843,29.684344604238113,2.5499999999999998,2.5499999999999998,1.9762133707286136,1.9274216055227369
500,28.145754482339992,28.259867572464241,29.313696210616456,29.688854425854004,2.5500000000000003,2.5499999999999989,1.9757464793955921,1.9268903738687519
501,28.146774897134442,28.261534215474146,29.317340174402791,29.693378661927078,2.5499999999999998,2.5500000000000007,1.9752803128758223,1.9263598382118658
502,28.147799423028673,28.263206571616632,29.32099519335393,29.697916908849606,2.5499999999999998,2.5499999999999994,1.9748148688278853,1.9258299963861596
503,28.14882806011784,28.264884634864643,29.324660992391337,29.702468792882925,2.5500000000000003,2.5499999999999994,1.9743501449326402,1.9253008462385504
504,28.1498608084054,28.266568399013138,29.328337316092227,29.707033966812936,2.5499999999999994,2.5500000000000003,1.9738861388922064,1.9247723856284831
505,28.150897667801683,28.268257857677565,29.332023926602329,29.711612107075275,2.5499999999999994,2.5500000000000003,1.9734228484290606,1.9242446124276595
506,28.151938638122534,28.269953004292383,29.335720601765193,29.716202911305277,2.5499999999999998,2.5500000000000003,1.9729602712851984,1.9237175245197926
507,28.152983719088017,28.27165383210993,29.339427133548778,29.720806096253714,2.5499999999999985,2.5499999999999998,1.9724984052214043,1.9231911198003897
508,28.154032910321252,28.273360334199364,29.34314332665987,29.725421395946142,2.5499999999999994,2.5499999999999998,1.9720372480165789,1.922665396176551
509,28.155086211347154,28.275072503445955,29.346868997368592,29.730048560077989,2.5499999999999994,2.5499999999999994,1.9715767974671241,1.9221403515667881
510,28.156143621591333,28.276790332550437,29.350603972444837,29.734687352597643,2.5499999999999994,2.5499999999999994,1.9711170513863914,1.9216159839008509
511,28.157205140378966,28.278513814028699,29.354348088168194,29.739337550475064,2.5499999999999994,2.5500000000000003,1.9706580076041387,1.9210922911195738
512,28.158270766933963,28.280242940211636,29.358101189784012,29.74399894261942,2.5499999999999989,2.5499999999999998,1.9701996639661568,1.9205692711747293
513,28.159340500377905,28.281977703245257,29.361863130582172,29.748671328907548,2.5499999999999989,2.5499999999999998,1.9697420183337753,1.92004692202889
514,28.16041433972919,28.283718095091,29.365633771258214,29.753354519310712,2.5499999999999998,2.5499999999999998,1.9692850685834544,1.9195252416552999
515,28.161492283902344,28.285464107526426,29.369412979431925,29.758048333122478,2.5499999999999994,2.5499999999999998,1.9688288126064515,1.9190042280377493
516,28.162574331707315,28.287215732145935,29.373200629067668,29.762752598248081,2.5499999999999989,2.5499999999999994,1.9683732483084542,1.9184838791704619
517,28.163660481848751,28.288972960361946,29.376996599964023,29.767467150586363,2.5499999999999994,2.5500000000000003,1.9679183736092332,1.91796419305798
518,28.164750732925604,28.290735783406454,29.380800777439106,29.772191833467041,2.5499999999999989,2.5499999999999998,1.9674641864423783,1.9174451677150606
519,28.165845083430568,28.292504192332661,29.384613051829035,29.776926497137897,2.5499999999999989,2.5499999999999998,1.967010684754966,1.9169268011665728
520,28.166943531749759,28.294278178017212,29.38843331822186,29.781670998296843,2.5499999999999998,2.5499999999999998,1.9665578665073162,1.9164090914473999
521,28.168046076162728,28.296057731162577,29.392261476195678,29.786425199665821,2.5500000000000003,2.5499999999999998,1.9661057296727711,1.9158920366023449
522,28.169152714841797,28.297842842299993,29.396097429364438,29.791188969606818,2.5499999999999998,2.5499999999999994,1.9656542722373673,1.9153756346860373
523,28.170263445852918,28.299633501792531,29.399941085374284,29.795962181753747,2.5499999999999994,2.5499999999999998,1.9652034921997348,1.914859883762845
524,28.171378267154736,28.30142969983887,29.403792355380794,29.80074471470348,2.5499999999999994,2.5500000000000012,1.9647533875707412,1.9143447819067905
525,28.172497176599997,28.30323142647741,29.407651154077552,29.80553645171484,2.5499999999999994,2.5499999999999989,1.9643039563734126,1.9138303272014636
526,28.173620171934854,28.30503867159068,29.41151739928419,29.810337280433785,2.5499999999999998,2.5499999999999994,1.9638551966426265,1.9133165177399423
527,28.174747250800365,28.306851424910363,29.415391011916434,29.815147092640323,2.5499999999999998,2.5500000000000003,1.9634071064250076,1.9128033516247136
528,28.175878410732725,28.308669676022546,29.419271915733063,29.819965784011089,2.5499999999999998,2.5499999999999994,1.9629596837787058,1.9122908269675947
529,28.177013649164028,28.310493414373639,29.423160037184061,29.824793253909061,2.5499999999999989,2.5499999999999994,1.9625129267732264,1.9117789418896562
530,28.178152963423152,28.312322629276601,29.42705530523148,29.829629405180683,2.549999999999998,2.5499999999999998,1.9620668334892484,1.9112676945211517
531,28.179296350738074,28.314157309917601,29.430957651351473,29.83447414397094,2.549999999999998,2.5499999999999998,1.9616214020185427,1.9107570830014409
532,28.180443808234863,28.315997445363013,29.434867009163003,29.839327379550848,2.5499999999999998,2.5499999999999994,1.9611766304636824,1.9102471054789212
533,28.181595332942905,28.317843024566859,29.438783314639867,29.844189024155227,2.5500000000000003,2.5499999999999994,1.9607325169380831,1.9097377601109566
534,28.182750921791975,28.319694036378806,29.442706505641514,29.849058992837008,2.5499999999999985,2.5500000000000007,1.9602890595656544,1.9092290450638085
535,28.183910571619521,28.321550469552168,29.446636522156275,29.853937203325177,2.549999999999998,2.5499999999999998,1.9598462564808714,1.9087209585125713
536,28.185074279166972,28.323412312752485,29.450573305896114,29.858823575894949,2.5499999999999989,2.5500000000000003,1.9594041058284484,1.9082134986411017
537,28.18624204108804,28.325279554566261,29.454516800470035,29.863718033245732,2.5499999999999994,2.5500000000000007,1.9589626057633842,1.9077066636419573
538,28.187413853945287,28.32715218350997,29.458466951075195,29.868620500385884,2.5499999999999994,2.5499999999999994,1.9585217544506865,1.9072004517163308
539,28.188589714217045,28.329030188039415,29.462423704570845,29.873530904528547,2.5499999999999989,2.5499999999999994,1.958081550065359,1.9066948610739847
540,28.189769618298417,28.330913556559214,29.466387009342824,29.878449174988539,2.5499999999999985,2.5499999999999998,1.9576419907922422,1.9061898899331953
541,28.190953562561994,28.332802277438375,29.470320413548162,29.883326815804068,2.5499999999999985,2.5499999999999998,1.9572030562484177,1.9056855350163699
542,28.192141543131676,28.334696338996025,29.474230653126064,29.888172744850138,2.5499999999999985,2.5499999999999998,1.9567647283947578,1.9051817948256715
543,28.193333556229813,28.336595729547458,29.478128313324653,29.893001057134526,2.5499999999999985,2.5499999999999998,1.9563270066084901,1.9046786680428436
544,28.194529597951039,28.338500437389861,29.482017134602852,29.897816737835257,2.549999999999998,2.5499999999999998,1.9558898898133874,1.904176153075674
545,28.195729664323334,28.34041045081835,29.485899256482554,29.902622641066948,2.5499999999999994,2.5499999999999998,1.9554533767868751,1.9036742482742537
546,28.196933751311672,28.342325758135932,29.489776103727984,29.907420672759436,2.5499999999999976,2.5499999999999998,1.9550174662283184,1.9031729519674765
547,28.198141854821831,28.344246347663358,29.493648712648067,29.912212216783644,2.549999999999998,2.5499999999999998,1.9545821567891266,1.9026722624761474
548,28.199353970704223,28.346172207749078,29.497517873808718,29.916998332711895,2.5499999999999976,2.5499999999999998,1.9541474470880971,1.9021721781190426
549,28.200570094757897,28.348103326778912,29.501384216467752,29.921779862898401,2.5499999999999972,2.5499999999999998,1.9537133357214937,1.9016726972161635
550,28.201790222734584,28.350039693185703,29.505248253955465,29.926557495376244,2.5499999999999976,2.5499999999999998,1.9532798212692009,1.9011738180906301
551,28.203014350342769,28.351981295458813,29.509110413778021,29.931331804231711,2.5499999999999972,2.5500000000000003,1.9528469022991533,1.9006755390698722
552,28.204242473251874,28.353928122153459,29.512971058874754,29.936103276629122,2.5499999999999972,2.5500000000000003,1.9524145773706938,1.9001778584864188
553,28.205474587096692,28.355880161899751,29.516830501597187,29.940872331520623,2.5499999999999963,2.5499999999999994,1.9519828450370218,1.8996807746784214
554,28.206710687481163,28.357837403411672,29.520689012569306,29.945639333366952,2.5499999999999972,2.5500000000000003,1.9515517038468435,1.8991842859900265
555,28.207950769983,28.359799835495682,29.524546829643953,29.950404602335709,2.5499999999999967,2.5500000000000007,1.9511211523460854,1.8986883907716441
556,28.209194830158033,28.361767447059179,29.528404163630839,29.955168421895038,2.5499999999999963,2.5499999999999998,1.9506911890790879,1.8981930873801289
557,28.210442863544316,28.363740227118594,29.532261202201781,29.959931044817854,2.5499999999999967,2.5499999999999998,1.9502618125894824,1.8976983741789206
558,28.211694865666516,28.365718164807298,29.536118113683099,29.964692697934691,2.5499999999999954,2.5499999999999998,1.9498330214210464,1.8972042495381363
559,28.212950832040235,28.367701249383135,29.539975049961484,29.969453585932595,2.5499999999999958,2.5499999999999998,1.9494048141183904,1.8967107118346471
560,28.214210758176225,28.369689470235727,29.543832148635328,29.974213894353319,2.5499999999999949,2.5500000000000007,1.9489771892274919,1.8962177594521157
561,28.215474639584482,28.371682816893365,29.547689534846626,29.978973792140277,2.5499999999999954,2.5499999999999998,1.9485501452961687,1.8957253907810312
562,28.216742471778449,28.373681279029729,29.551547322899776,29.983733433719447,2.5499999999999954,2.5499999999999998,1.9481236808745004,1.8952336042187261
563,28.218014250279161,28.375684846470126,29.555405617506295,29.988492960768195,2.5499999999999958,2.5499999999999998,1.9476977945151666,1.8947423981693829
564,28.219289970619364,28.37769350919751,29.559264515230094,29.993252503680928,2.5499999999999945,2.5499999999999994,1.9472724847738292,1.8942517710440356
565,28.220569628347398,28.379707257358163,29.563124105075612,29.998012182802242,2.549999999999994,2.5499999999999994,1.9468477502093164,1.8937617212605586
566,28.221853219031129,28.381726081266951,29.566984469318097,30.002772109501993,2.549999999999994,2.5500000000000003,1.9464235893838602,1.8932722472436576
567,28.223140738261868,28.383749971412342,29.570845684458444,30.007532387111002,2.549999999999994,2.5500000000000003,1.9460000008633618,1.8927833474248525
